Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
197,1,Hutton Avenue,2017-05-20,,Syrphidae,,m,,
197,2,Above Hutton Village,2017-05-21,,Syrphidae,,m,,
197,3,Above Hutton Village,2017-05-21,,Syrphidae,Rhingia sp,m,,
197,4,Above Hutton Village,2017-05-21,,Syrphidae,Cheilosia sp,m,,
197,5,Above Hutton Village,2017-05-21,,Syrphidae,,f,,
197,6,Above Hutton Village,2017-05-21,,Tachinidae,Tachina fera,m,"Belshaw, 1993 +v5c updates",
197,7,Above Hutton Village,2017-05-21,,Tachinidae,Gymnocheta viridis,f,"Belshaw, 1993 +v5c updates",
197,8,Above Hutton Village,2017-05-21,,Tachinidae,Pales pavida,f,"Belshaw, 1993 +v5c updates",
197,9,Above Hutton Village,2017-05-21,,Tachinidae,Ramonda spathulata,m,"Belshaw, 1993 +v5c updates",
197,10,Above Hutton Village,2017-05-21,,Muscidae,Morellia hortorum,m,"Fonseca, 1968",
197,11,Above Hutton Village,2017-05-21,,Muscidae,Morellia hortorum,m,"Fonseca, 1968",
197,12,Above Hutton Village,2017-05-21,,Muscidae,Polietes hirticrus,f,"Fonseca, 1968",
197,13,Above Hutton Village,2017-05-21,,Muscidae,Hydrotaea similis,m,"Fonseca, 1968",
197,14,Above Hutton Village,2017-05-21,,Muscidae,Polietes hirticrus,m,"Fonseca, 1968",
197,15,Above Hutton Village,2017-05-21,,Muscidae,Phaonia errans,f,"Fonseca, 1968",
197,16,Above Hutton Village,2017-05-21,,Muscidae,Phaonia errans,f,"Fonseca, 1968",
197,17,Above Hutton Village,2017-05-21,,Muscidae,Phaonia errans,f,"Fonseca, 1968",
197,18,Above Hutton Village,2017-05-21,,Muscidae,Phaonia bitincta,m,"Fonseca, 1968",
197,19,Above Hutton Village,2017-05-21,,Muscidae,Phaonia bitincta,m,"Fonseca, 1968",
197,20,Above Hutton Village,2017-05-21,,Muscidae,Phaonia bitincta,m,"Fonseca, 1968",
197,21,Above Hutton Village,2017-05-21,,Muscidae,Phaonia bitincta,m,"Fonseca, 1968",
197,22,Above Hutton Village,2017-05-21,,Calliphoridae,Lucilia caesar,m,"Rognes, 1991",
197,23,Above Hutton Village,2017-05-21,,Calliphoridae,Lucilia caesar,m,"Rognes, 1991",
197,24,Above Hutton Village,2017-05-21,,Calliphoridae,Calliphora vicina,m,"Rognes, 1991",
197,25,Above Hutton Village,2017-05-21,,Calliphoridae,Calliphora vicina,m,"Rognes, 1991",
197,26,Above Hutton Village,2017-05-21,,Calliphoridae,Calliphora vicina,f,"Rognes, 1991",
197,27,Above Hutton Village,2017-05-21,,Calliphoridae,Bellardia cf vulgaris,f,"Rognes, 1991",
197,28,Above Hutton Village,2017-05-21,,Calliphoridae,Melinda viridicyanea,f,"Rognes, 1991",
197,29,Above Hutton Village,2017-05-21,,Sarcophagidae,Sarcophaga sp,m,,
197,30,Above Hutton Village,2017-05-21,,Calliphoridae,Melinda viridicyanea,m,"Rognes, 1991",
197,31,Above Hutton Village,2017-05-21,,Muscidae,Mydaea ancilla,m,"Fonseca, 1968",
197,32,Above Hutton Village,2017-05-21,,Bibionidae,Bibio sp,f,,
197,33,Above Hutton Village,2017-05-21,,Bibionidae,Bibio sp,m,,
197,34,Above Hutton Village,2017-05-21,,Scathophagidae,Scathophaga stercoraria,m,,
197,35,Above Hutton Village,2017-05-21,,Scathophagidae,Scathophaga stercoraria,f,,
197,36,Above Hutton Village,2017-05-21,,Scathophagidae,Scathophaga stercoraria,f,,
197,37,Above Hutton Village,2017-05-21,,Scathophagidae,Scathophaga stercoraria,f,,
197,38,Above Hutton Village,2017-05-21,,Scathophagidae,Scathophaga sp,m,,
197,39,Above Hutton Village,2017-05-21,,Scathophagidae,Scathophaga sp,m,,
197,40,Above Hutton Village,2017-05-21,,Scathophagidae,Scathophaga sp,f,,
197,41,Above Hutton Village,2017-05-21,,Scathophagidae,Scathophaga sp,m,,
197,42,Above Hutton Village,2017-05-21,,Scathophagidae,Scathophaga sp,f,,
197,43,Above Hutton Village,2017-05-21,,Scathophagidae,Scathophaga sp,f,,
197,44,Above Hutton Village,2017-05-21,,Scathophagidae,Scathophaga sp,m,,
197,45,Above Hutton Village,2017-05-21,,Scathophagidae,Scathophaga sp,m,,
197,46,Above Hutton Village,2017-05-21,,Scathophagidae,,m,,
197,47,Above Hutton Village,2017-05-21,,Scathophagidae,Nanna fasciata,f,,
197,48,Above Hutton Village,2017-05-21,,Anthomyiidae,,f,,
197,49,Above Hutton Village,2017-05-21,,Anthomyiidae,,f,,
197,50,Above Hutton Village,2017-05-21,,Anthomyiidae,,f,,
197,51,Above Hutton Village,2017-05-21,,Anthomyiidae,,f,,
197,52,Above Hutton Village,2017-05-21,,Anthomyiidae,,f,,
