Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
989,1,Kings Meadow Tescos,2023-11-17,,Scathophagidae,Scathophaga sp,m,,
989,2,Kings Meadow Tescos,2023-11-17,,Muscidae,Phaonia tuguriorum,m,,
989,3,Kings Meadow Tescos,2023-11-17,,Muscidae,Phaonia tuguriorum,m,,
989,4,Kings Meadow Tescos,2023-11-17,,Muscidae,Phaonia tuguriorum,m,,
989,5,Kings Meadow Tescos,2023-11-17,,Anthomyiidae,Hylemya sp,f,,
989,6,Whiteknights Park (W),2023-11-19,,Calliphoridae,Calliphora vicina,m,,
989,7,Whiteknights Park (W),2023-11-19,,Calliphoridae,Calliphora vicina,m,,
989,8,Whiteknights Park (W),2023-11-19,,Muscidae,Hydrotaea sp,f,,
989,9,Whiteknights Park (W),2023-11-19,,Anthomyiidae,Hylemya sp,f,,
989,10,Whiteknights Park (W),2023-11-19,,Anthomyiidae,,f,,
989,11,Whiteknights Park (W),2023-11-19,,Anthomyiidae,,f,,
989,12,Whiteknights Park (W),2023-11-19,,Anthomyiidae,,f,,
989,13,Whiteknights Park (E),2023-11-22,,Scathophagidae,Norellisoma sp,m,,
989,14,Whiteknights Park (E),2023-11-22,,Muscidae,Phaonia sp,m,,
989,15,Whiteknights Park (E),2023-11-22,,Anthomyiidae,Hylemya sp,f,,
989,16,Whiteknights Park (E),2023-11-22,,Anthomyiidae,Hylemya sp,f,,
989,17,Whiteknights Park (E),2023-11-22,,Anthomyiidae,,m,,
989,18,Whiteknights Park (E),2023-11-22,,Heleomyzidae,,f,,
989,19,Whiteknights Park (E),2023-11-22,,Tephritidae,Tephritis sp,f,,
989,20,Whiteknights Park (W),2023-11-23,,Stratiomyidae,Sargus bipunctatus,f,,
989,21,Whiteknights Park (W),2023-11-23,,Calliphoridae,Calliphora vicina,f,,
989,22,Whiteknights Park (W),2023-11-23,,Heleomyzidae,,f,,
989,23,Whiteknights Park (W),2023-11-23,,Anthomyiidae,Hylemya sp,f,,
989,24,Whiteknights Park (W),2023-11-23,,Anthomyiidae,,f,,
989,25,Whiteknights Park (W),2023-11-23,,Anthomyiidae,,f,,
989,26,Whiteknights Park (W),2023-11-23,,Anthomyiidae,,f,,
989,27,Whiteknights Park (W),2023-11-23,,Anthomyiidae,,f,,
989,28,Whiteknights Park (W),2023-11-23,,Anthomyiidae,,f,,
989,29,Whiteknights Park (E-FH),2023-11-23,,Calliphoridae,Calliphora vicina,f,,
989,30,Whiteknights Park (E-FH),2023-11-23,,Muscidae,Phaonia subventa,f,,
