Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
312,1,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,f,"Ackland et al draft keys, 2017",
312,2,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,f,"Ackland et al draft keys, 2017",
312,3,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,f,"Ackland et al draft keys, 2017",
312,4,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,f,"Ackland et al draft keys, 2017",
312,5,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,f,"Ackland et al draft keys, 2017",
312,6,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,f,"Ackland et al draft keys, 2017",
312,7,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,m,"Ackland et al draft keys, 2017",
312,8,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,m,"Ackland et al draft keys, 2017",
312,9,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,m,"Ackland et al draft keys, 2017",
312,10,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,m,"Ackland et al draft keys, 2017",
312,11,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,m,"Ackland et al draft keys, 2017",
312,12,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,m,"Ackland et al draft keys, 2017",
312,13,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,m,"Ackland et al draft keys, 2017",
312,14,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,m,"Ackland et al draft keys, 2017",
312,15,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,m,"Ackland et al draft keys, 2017",
312,16,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,m,"Ackland et al draft keys, 2017",
312,17,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,m,"Ackland et al draft keys, 2017",
312,18,Kennet Mouth (E),2018-10-13,,Anthomyiidae,Delia platura,m,"Ackland et al draft keys, 2017",
312,19,Kennet Mouth (E),2018-10-13,Hymenoptera,Ichneumonidae,,f,,
312,20,Kennet Mouth (E),2018-10-13,Hymenoptera,Ichneumonidae,,m,,
312,21,Kennet Mouth (E),2018-10-13,,Lonchopteridae,Lonchoptera bifurcata,f,"Smith, 1969",As Lonchoptera furcata
312,22,Kennet Mouth (E),2018-10-13,,Sphaeroceridae,Leptocera nigra,m,"Pitkin, 1988",
312,23,Kennet Mouth (E),2018-10-13,,Agromyzidae,,,,
312,24,Kennet Mouth (E),2018-10-13,,Chloropidae,,f,,
312,25,Kennet Mouth (E),2018-10-13,,Chloropidae,,m,,
312,26,Kennet Mouth (E),2018-10-13,,Sphaeroceridae,Leptocera nigra,m,"Pitkin, 1988",
312,27,Kennet Mouth (E),2018-10-13,,Chloropidae,,f,,
312,28,Kennet Mouth (E),2018-10-20,,Tachinidae,Myxexoristops stolidus,f,"Belshaw, 1993 +v5c updates",As Myxexoristops stolida
312,29,Kennet Mouth (E),2018-10-20,,Calliphoridae,Lucilia sericata,m,"Rognes, 1991",
312,30,Kennet Mouth (E),2018-10-20,,Anthomyiidae,,m,,
312,31,Kennet Mouth (E),2018-10-20,,Anthomyiidae,,m,,
312,32,Kennet Mouth (E),2018-10-20,,Anthomyiidae,,f,,
312,33,Kennet Mouth (E),2018-10-20,,Anthomyiidae,,f,,
312,34,Kennet Mouth (E),2018-10-20,,Anthomyiidae,,f,,
