Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
140,1,Whiteknights Park (W),2016-05-27,,Muscidae,,m,,
140,2,Whiteknights Park (W),2016-05-27,,Anthomyiidae,,f,,
140,3,Whiteknights Park (W),2016-05-27,,Muscidae,,m,,
140,4,Whiteknights Park (W),2016-05-27,,Muscidae,,m,,
140,5,Whiteknights Park (W),2016-05-27,,Anthomyiidae,Anthomyia procellaris grp,m,,
140,6,Whiteknights Park (W),2016-05-27,,Muscidae,Coenosia tigrina,f,,
140,7,Whiteknights Park (W),2016-05-27,,Muscidae,Coenosia tigrina,f,,
140,8,Whiteknights Park (W),2016-05-27,,Anthomyiidae,,m,,
140,9,Whiteknights Park (W),2016-05-27,,Anthomyiidae,,f,,
140,10,Whiteknights Park (W),2016-05-27,,Muscidae,Coenosia tigrina,m,,
140,11,Whiteknights Park (W),2016-05-27,,Muscidae,Coenosia tigrina,m,,
140,12,Whiteknights Park (W),2016-05-27,,Dolichopodidae,,f,,
140,13,Whiteknights Park (W),2016-05-27,,Sciomyzidae,Limnia sp,m,"Rozkosny, 1984",
140,14,Whiteknights Park (W),2016-05-27,,Sciomyzidae,Limnia sp,m,"Rozkosny, 1984",
140,15,Whiteknights Park (W),2016-05-27,,Muscidae,Coenosia tigrina,f,,
140,16,Whiteknights Park (W),2016-05-27,,Anthomyiidae,Anthomyia procellaris grp,m,,
140,17,Whiteknights Park (W),2016-05-27,,Fanniidae,,m,,
140,18,Whiteknights Park (W),2016-05-27,,Anthomyiidae,,f,,
140,19,Whiteknights Park (W),2016-05-27,,Fanniidae,,f,,
140,20,Whiteknights Park (W),2016-05-27,,Lauxaniidae,Minettia sp,,,
140,21,Whiteknights Park (W),2016-05-27,,Lauxaniidae,Minettia sp,,,
140,22,Whiteknights Park (W),2016-05-27,,Lauxaniidae,Minettia sp,,,
140,23,Whiteknights Park (W),2016-05-27,,Fanniidae,,m,,
140,24,Whiteknights Park (W),2016-05-27,,Calliphoridae,Melanomya nana,m,"Rognes, 1991",
140,25,Whiteknights Park (W),2016-05-27,,Fanniidae,,f,,
140,26,Whiteknights Park (W),2016-05-27,,Fanniidae,,f,,
140,27,Whiteknights Park (W),2016-05-27,,Fanniidae,,m,,
140,28,Whiteknights Park (W),2016-05-27,,Fanniidae,,m,,
140,29,Whiteknights Park (W),2016-05-27,,Calliphoridae,Melanomya nana,m,"Rognes, 1991",
140,30,Whiteknights Park (W),2016-05-27,,Fanniidae,,f,,
140,31,Whiteknights Park (W),2016-05-27,,Fanniidae,,m,,
140,32,Whiteknights Park (W),2016-05-27,,Fanniidae,,f,,
140,33,Whiteknights Park (W),2016-05-27,,Fanniidae,,f,,
140,34,Whiteknights Park (W),2016-05-27,,Fanniidae,,f,,
140,35,Whiteknights Park (W),2016-05-27,,Tephritidae,Tephritis neesii,f,,
140,36,Whiteknights Park (W),2016-05-27,,Tephritidae,Tephritis neesii,m,,
140,37,Whiteknights Park (W),2016-05-27,,Tephritidae,Tephritis neesii,m,,
140,38,Whiteknights Park (W),2016-05-27,,Calliphoridae,Melanomya nana,m,"Rognes, 1991",
140,39,Whiteknights Park (W),2016-05-27,,Dolichopodidae,,m,,
140,40,Whiteknights Park (W),2016-05-27,,Agromyzidae,,f,,
140,41,Whiteknights Park (W),2016-05-27,,Ephydridae,,,,
140,42,Whiteknights Park (W),2016-05-27,Hymenoptera,Ichneumonidae,,f,,
140,43,Whiteknights Park (E-FH),2016-05-27,,Syrphidae,Anasimyia lineata,m,,
140,44,Whiteknights Park (E-FH),2016-05-27,,Syrphidae,Anasimyia lineata,m,,
140,45,Whiteknights Park (E-FH),2016-05-27,,Sciomyzidae,Tetanocera ferruginea,m,"Rozkosny, 1984",
140,46,Whiteknights Park (E-FH),2016-05-27,,Empididae,Empis sp,f,,
140,47,Whiteknights Park (E-FH),2016-05-27,,Scathophagidae,Scathophaga stercoraria,f,"Ball, 2014",
140,48,Whiteknights Park (E-FH),2016-05-27,,Muscidae,,f,,
140,49,Whiteknights Park (E-FH),2016-05-27,,Muscidae,,m,,
140,50,Whiteknights Park (E-FH),2016-05-27,,Rhagionidae,Chrysopilus cristatus,m,,
140,51,Whiteknights Park (E-FH),2016-05-27,,Rhagionidae,Chrysopilus cristatus,f,,
140,52,Whiteknights Park (E-FH),2016-05-27,,Anthomyiidae,,f,,
140,53,Whiteknights Park (E-FH),2016-05-27,,Muscidae,Coenosia tigrina,f,,
140,54,Whiteknights Park (E-FH),2016-05-27,,Anthomyiidae,,m,,
140,55,Whiteknights Park (E-FH),2016-05-27,,Lauxaniidae,Minettia sp,,,
140,56,Whiteknights Park (E-FH),2016-05-27,,Lauxaniidae,Minettia sp,,,
140,57,Whiteknights Park (E-FH),2016-05-27,,Chironomidae,,f,,
140,58,Whiteknights Park (W),2016-05-29,,Sarcophagidae,,f,,
140,59,Whiteknights Park (W),2016-05-29,,Sarcophagidae,,m,,
140,60,Whiteknights Park (W),2016-05-29,,Sarcophagidae,,m,,
140,61,Whiteknights Park (W),2016-05-29,,Sarcophagidae,,m,,
140,62,Whiteknights Park (W),2016-05-29,,Sarcophagidae,,m,,
140,63,Whiteknights Park (W),2016-05-29,,Sarcophagidae,,f,,
140,64,Whiteknights Park (W),2016-05-29,,Sarcophagidae,,m,,
140,65,Whiteknights Park (W),2016-05-29,,Empididae,Empis sp,m,,
