Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
146,1,Whiteknights Park (E),2016-06-11,,Muscidae,Coenosia tigrina,,,
146,2,Whiteknights Park (E),2016-06-11,,Muscidae,,m,,
146,3,Whiteknights Park (E),2016-06-11,,Muscidae,Phaonia subventa,m,,
146,4,Whiteknights Park (E),2016-06-11,,Muscidae,Eudasyphora cyanella,m,,
146,5,Whiteknights Park (E),2016-06-11,,Muscidae,,m,,
146,6,Whiteknights Park (E),2016-06-11,,Calliphoridae,Melanomya nana,m,"Rognes, 1991",
146,7,Whiteknights Park (E),2016-06-11,,Calliphoridae,Pollenia rudis,f,"Rognes, 1991",
146,8,Whiteknights Park (E),2016-06-11,,Calliphoridae,Pollenia pediculata,m,"Rognes, 1991",
146,9,Whiteknights Park (E),2016-06-11,,Anthomyiidae,Leucophora sp,m,,
146,10,Whiteknights Park (E),2016-06-11,,Muscidae,Coenosia tigrina,,,
146,11,Whiteknights Park (E),2016-06-11,,Muscidae,,m,,
146,12,Whiteknights Park (E),2016-06-11,,Muscidae,,m,,
146,13,Whiteknights Park (E),2016-06-11,,Anthomyiidae,Leucophora sp,m,,
146,14,Whiteknights Park (E),2016-06-11,,Tachinidae,Exorista rustica,m,"Belshaw, 1993 +v5c updates",
146,15,Whiteknights Park (E),2016-06-11,,Tachinidae,Dufouria chalybeata,f,"Belshaw, 1993 +v5c updates",
146,16,Whiteknights Park (E),2016-06-11,,Tachinidae,Dufouria chalybeata,m,"Belshaw, 1993 +v5c updates",
146,17,Whiteknights Park (E),2016-06-11,,Tachinidae,Exorista rustica,m,"Belshaw, 1993 +v5c updates",
146,18,Whiteknights Park (E),2016-06-11,,Tachinidae,Exorista rustica,m,"Belshaw, 1993 +v5c updates",
146,19,Whiteknights Park (E),2016-06-11,,Asilidae,Leptogaster cylindrica,f,"Stubbs & Drake, 2001",
146,20,Whiteknights Park (E),2016-06-11,,Asilidae,Leptogaster cylindrica,f,"Stubbs & Drake, 2001",
146,21,Whiteknights Park (E),2016-06-11,,Asilidae,Leptogaster cylindrica,m,"Stubbs & Drake, 2001",
146,22,Whiteknights Park (E),2016-06-11,,Asilidae,Leptogaster cylindrica,m,"Stubbs & Drake, 2001",
146,23,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,m,,
146,24,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,m,,
146,25,Whiteknights Park (E),2016-06-11,,Dolichopodidae,,m,,
146,26,Whiteknights Park (E),2016-06-11,,Dolichopodidae,,m,,
146,27,Whiteknights Park (E),2016-06-11,,Dolichopodidae,,m,,
146,28,Whiteknights Park (E),2016-06-11,,Dolichopodidae,,f,,
146,29,Whiteknights Park (E),2016-06-11,,Dolichopodidae,,f,,
146,30,Whiteknights Park (E),2016-06-11,,Dolichopodidae,,f,,
146,31,Whiteknights Park (E),2016-06-11,,Dolichopodidae,,f,,
146,32,Whiteknights Park (E),2016-06-11,,Dolichopodidae,,f,,
146,33,Whiteknights Park (E),2016-06-11,,Dolichopodidae,,m,,
146,34,Whiteknights Park (E),2016-06-11,,Dolichopodidae,,f,,
146,35,Whiteknights Park (E),2016-06-11,,Ephydridae,,,,
146,36,Whiteknights Park (E),2016-06-11,,Chloropidae,,,,
146,37,Whiteknights Park (E),2016-06-11,,Drosophilidae,,,,
146,38,Whiteknights Park (E),2016-06-11,,Lauxaniidae,,,,
146,39,Whiteknights Park (E),2016-06-11,Hymenoptera,,,f,,
146,40,Whiteknights Park (E),2016-06-11,,Sarcophagidae,,f,,
146,41,Whiteknights Park (E),2016-06-11,,Sarcophagidae,,m,,
146,42,Whiteknights Park (E),2016-06-11,,Sarcophagidae,,f,,
146,43,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,m,,
146,44,Whiteknights Park (E),2016-06-11,,Anthomyiidae,Anthomyia procellaris grp,f,,
146,45,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,m,,
146,46,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,f,,
146,47,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,f,,
146,48,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,f,,
146,49,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,m,,
146,50,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,m,,Orange
146,51,Whiteknights Park (E),2016-06-11,,Muscidae,,m,,
146,52,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,m,,
146,53,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,m,,
146,54,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,m,,
146,55,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,f,,
146,56,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,m,,
146,57,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,f,,
146,58,Whiteknights Park (E),2016-06-11,,Fanniidae,,f,,
146,59,Whiteknights Park (E),2016-06-11,,Anthomyiidae,Anthomyia procellaris grp,m,,
146,60,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,m,,
146,61,Whiteknights Park (E),2016-06-11,,Syrphidae,Cheilosia sp,f,,
146,62,Whiteknights Park (E),2016-06-11,,Opomyzidae,Opomyza sp,f,,
146,63,Whiteknights Park (E),2016-06-11,,Tephritidae,,m,,
146,64,Whiteknights Park (E),2016-06-11,,Tephritidae,Tephritis sp,m,,
146,65,Whiteknights Park (E),2016-06-11,,Tephritidae,Tephritis sp,m,,
146,66,Whiteknights Park (E),2016-06-11,,Tephritidae,Tephritis sp,m,,
146,67,Whiteknights Park (E),2016-06-11,,Tephritidae,Tephritis sp,f,,
146,68,Whiteknights Park (E),2016-06-11,,Tephritidae,Tephritis sp,m,,
146,69,Whiteknights Park (E),2016-06-11,,Tephritidae,Tephritis sp,f,,
146,70,Whiteknights Park (E),2016-06-11,,Lauxaniidae,Minettia sp,,,
146,71,Whiteknights Park (E),2016-06-11,,Lauxaniidae,Minettia sp,,,
146,72,Whiteknights Park (E),2016-06-11,,Lauxaniidae,Minettia sp,,,
146,73,Whiteknights Park (E),2016-06-11,,Fanniidae,,f,,
146,74,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,m,,
146,75,Whiteknights Park (E),2016-06-11,,Fanniidae,,f,,
146,76,Whiteknights Park (E),2016-06-11,,Anthomyiidae,,m,,
146,77,Whiteknights Park (E),2016-06-11,,Fanniidae,,f,,
