Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
913,1,Thames Valley Park,2023-06-25,,Sarcophagidae,Sarcophaga sp,m,,
913,2,Thames Valley Park,2023-06-25,,Asilidae,Leptogaster sp,m,,
913,3,Thames Valley Park,2023-06-25,Hymenoptera,Ichneumonidae,,m,,
913,4,Thames Valley Park,2023-06-25,,Calliphoridae,Pollenia sp,f,,
913,5,Thames Valley Park,2023-06-25,,Calliphoridae,Pollenia sp,f,,
913,6,Thames Valley Park,2023-06-25,,Calliphoridae,Pollenia sp,f,,
913,7,Thames Valley Park,2023-06-25,,Calliphoridae,Lucilia sp,f,,
913,8,Thames Valley Park,2023-06-25,,Sarcophagidae,Sarcophaga incisilobata,m,,
913,9,Thames Valley Park,2023-06-25,Hymenoptera,Vespidae,,f,,
913,10,Thames Valley Park,2023-06-25,,Stratiomyidae,Chloromyia formosa,f,,
913,11,Thames Valley Park,2023-06-25,,Dolichopodidae,Poecilobothrus nobilitatus,m,,
913,12,Thames Valley Park,2023-06-25,,Muscidae,Lispe tentaculata,m,,
913,13,Thames Valley Park,2023-06-25,,Muscidae,Lispe tentaculata,m,,
913,14,Thames Valley Park,2023-06-25,,Muscidae,Helina sp,f,,
913,15,Thames Valley Park,2023-06-25,,Sarcophagidae,Sarcophaga sp,f,,
913,16,Thames Valley Park,2023-06-25,,Tachinidae,Phania funesta,,,
913,17,Thames Valley Park,2023-06-25,,Tachinidae,Siphona sp,m,,
913,18,Thames Valley Park,2023-06-25,,Sarcophagidae,Sarcophaga dissimilis,m,,
913,19,Thames Valley Park,2023-06-25,,Rhinophoridae,Rhinophora lepida,m,,
913,20,Thames Valley Park,2023-06-25,,Anthomyiidae,,f,,
913,21,Thames Valley Park,2023-06-25,,Anthomyiidae,,f,,
913,22,Thames Valley Park,2023-06-25,,Dolichopodidae,,f,,
913,23,Thames Valley Park,2023-06-25,,Drosophilidae,,,,
913,24,Thames Valley Park,2023-06-25,,Tephritidae,Tephritis sp,m,,
913,25,Thames Valley Park,2023-06-25,,Tephritidae,Tephritis sp,f,,
913,26,Thames Valley Park,2023-06-25,,Tephritidae,Tephritis sp,m,,
913,27,Thames Valley Park,2023-06-25,,Tephritidae,Tephritis sp,f,,
913,28,Thames Valley Park,2023-06-25,,Tephritidae,Tephritis sp,m,,
913,29,Thames Valley Park,2023-06-25,,Tephritidae,Tephritis sp,m,,
913,30,Whiteknights Park (E),2023-06-27,,Tephritidae,Terellia tussilaginis,f,,
913,31,Whiteknights Park (E),2023-06-27,,Tabanidae,Heaematopota pluvialis,f,,
913,32,Whiteknights Park (E),2023-06-27,,Tabanidae,Heaematopota pluvialis,f,,
913,33,Whiteknights Park (E),2023-06-27,,Muscidae,Helina sp,m,,
913,34,Whiteknights Park (E),2023-06-27,,Sarcophagidae,Sarcophaga sp,f,,
913,35,Whiteknights Park (E),2023-06-27,,Sarcophagidae,Sarcophaga sp,f,,
913,36,Whiteknights Park (E),2023-06-27,,Empididae,Empis sp,m,,
913,37,Whiteknights Park (E),2023-06-27,,Empididae,Empis sp,f,,
913,38,Whiteknights Park (E),2023-06-27,,Empididae,Empis sp,f,,
913,39,Whiteknights Park (E),2023-06-27,,Muscidae,Helina sp,m,,
