Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
26,1,Whiteknights Park (W),2014-06-28,,Syrphidae,Cheilosia sp,m,,
26,2,Whiteknights Park (W),2014-06-28,,Syrphidae,,m,,
26,3,Whiteknights Park (W),2014-06-28,,Syrphidae,,m,,
26,4,Whiteknights Park (W),2014-06-28,,Anthomyiidae,Anthomyia sp,m,,
26,5,Whiteknights Park (W),2014-06-28,,Anthomyiidae,,f,,
26,6,Whiteknights Park (W),2014-06-28,,Muscidae,Hebecnema vespertina,f,"Fonseca, 1968; Pont, 1984",As Hebecnema affinis
26,7,Whiteknights Park (W),2014-06-28,,Lauxaniidae,Minettia sp,,,
26,8,Whiteknights Park (W),2014-06-28,,Lauxaniidae,Minettia sp,,,
26,9,Whiteknights Park (W),2014-06-28,,Anthomyiidae,,m,,
26,10,Whiteknights Park (W),2014-06-28,,Muscidae,Hebecnema vespertina,m,"Fonseca, 1968; Pont, 1984",As Hebecnema affinis
26,11,Whiteknights Park (W),2014-06-28,,Fanniidae,,m,,
26,12,Whiteknights Park (W),2014-06-28,,Fanniidae,,m,,
26,13,Whiteknights Park (W),2014-06-28,,Fanniidae,,f,,
26,14,Whiteknights Park (W),2014-06-28,,Lauxaniidae,Minettia longipennis,,,
26,15,Whiteknights Park (W),2014-06-28,,Lauxaniidae,Minettia sp,,,
26,16,Field below Chazey Wood,2014-06-29,,Calliphoridae,Cynomya mortuorum,m,"Rognes, 1991",
26,17,Field below Chazey Wood,2014-06-29,,Calliphoridae,Bellardia cf vulgaris,m,"Rognes, 1991",
26,18,Field below Chazey Wood,2014-06-29,,Conopidae,Sicus ferrugineus,,,
26,19,Field below Chazey Wood,2014-06-29,,Conopidae,Sicus ferrugineus,,,
26,20,Field below Chazey Wood,2014-06-29,,Conopidae,Sicus ferrugineus,,,
26,21,Field below Chazey Wood,2014-06-29,,Syrphidae,Xylota sylvarum,,,
26,22,Field below Chazey Wood,2014-06-29,,Syrphidae,Chrysotoxum sp,,,
26,23,Field below Chazey Wood,2014-06-29,,Syrphidae,Xanthogramma pedissequum,,,
26,24,Field below Chazey Wood,2014-06-29,,Syrphidae,Xanthogramma pedissequum,,,
26,25,Field below Chazey Wood,2014-06-29,,Syrphidae,Helophilus pendulus,,,
26,26,Field below Chazey Wood,2014-06-29,,Conopidae,Physocephala sp,m,,
26,27,Field below Chazey Wood,2014-06-29,,Muscidae,Helina reversio,m,"Fonseca, 1968",As Helina duplicata
26,28,Field below Chazey Wood,2014-06-29,,Tephritidae,,,,
26,29,Field below Chazey Wood,2014-06-29,,Tephritidae,Goniglossum weidemanni,,,
26,30,Field below Chazey Wood,2014-06-29,,Tephritidae,Goniglossum weidemanni,,,
26,31,Field below Chazey Wood,2014-06-29,,Syrphidae,Chrysogaster solstitialis,m,,
26,32,Field below Chazey Wood,2014-06-29,,Syrphidae,,,,
26,33,Field below Chazey Wood,2014-06-29,,Sarcophagidae,Sarcophaga sp,,,
26,34,Field below Chazey Wood,2014-06-29,,Asilidae,Leptogaster cylindrica,f,"Stubbs & Drake, 2001",
26,35,Field below Chazey Wood,2014-06-29,,Empididae,Empis sp,m,,
26,36,Field below Chazey Wood,2014-06-29,,Dolichopodidae,Poecilobothrus nobilitatus,m,,
26,37,Field below Chazey Wood,2014-06-29,,Dolichopodidae,,f,,
26,38,Field below Chazey Wood,2014-06-29,,Muscidae,Helina lasiophthalma,f,"Fonseca, 1968",Has 3 Acari mites
26,39,Field below Chazey Wood,2014-06-29,,Rhagionidae,Chrysopilus asiliformis,m,"Stubbs & Drake, 2001",
26,40,Field below Chazey Wood,2014-06-29,,Rhagionidae,Chrysopilus asiliformis,m,"Stubbs & Drake, 2001",
26,41,Field below Chazey Wood,2014-06-29,,Tachinidae,Siphona geniculata,f,"Belshaw, 1993 +v5c updates",
26,42,Field below Chazey Wood,2014-06-29,,Tachinidae,Siphona geniculata,f,"Belshaw, 1993 +v5c updates",
26,43,Field below Chazey Wood,2014-06-29,,Anthomyiidae,Anthomyia sp,f,,
26,44,Field below Chazey Wood,2014-06-29,,Anthomyiidae,,f,,
26,45,Field below Chazey Wood,2014-06-29,,Anthomyiidae,,f,,
26,46,Field below Chazey Wood,2014-06-29,,Syrphidae,,f,,
26,47,Field below Chazey Wood,2014-06-29,,Syrphidae,Sphaerophoria sp,f,,
26,48,Field below Chazey Wood,2014-06-29,,Stratiomyidae,Chloromyia formosa,m,"Stubbs & Drake, 2001",
26,49,Field below Chazey Wood,2014-06-29,,Calliphoridae,Pollenia augustigena,m,"Rognes, 1991",
26,50,Field below Chazey Wood,2014-06-29,,Calliphoridae,Pollenia cf augustigena,m,"Rognes, 1991",Antennae enclosed; Teneral
26,51,Field below Chazey Wood,2014-06-29,,Sarcophagidae,,,,
26,52,Field below Chazey Wood,2014-06-29,,Sarcophagidae,Nyctia halterata,m,"Pape, 1987",
26,53,Field below Chazey Wood,2014-06-29,,Muscidae,Graphomya maculata,f,"Fonseca, 1968",
26,54,Field below Chazey Wood,2014-06-29,,Calliphoridae,Melinda viridicyanea,m,"Rognes, 1991",
26,55,Field below Chazey Wood,2014-06-29,,Calliphoridae,Calliphora vicina,m,"Rognes, 1991",
26,56,Field below Chazey Wood,2014-06-29,,Dolichopodidae,,,,
26,57,Field below Chazey Wood,2014-06-29,,Anthomyiidae,,m,,
26,58,Field below Chazey Wood,2014-06-29,,Muscidae,Helina reversio,m,"Fonseca, 1968",As Helina duplicata; Damaged; Head & 4 legs on separate slip
26,59,Field below Chazey Wood,2014-06-29,,Sarcophagidae,,,,
