Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
591,1,Whiteknights Park (E-FH),2020-09-08,,Calliphoridae,Lucilia sp,m,,
591,2,Whiteknights Park (E-FH),2020-09-08,,Calliphoridae,Lucilia sp,m,,
591,3,Whiteknights Park (E-FH),2020-09-08,,Calliphoridae,Lucilia sp,m,,
591,4,Whiteknights Park (E-FH),2020-09-08,,Calliphoridae,Lucilia sp,f,,
591,5,Whiteknights Park (E-FH),2020-09-08,,Heleomyzidae,,m,,
591,6,Whiteknights Park (E-FH),2020-09-08,,Anthomyiidae,Anthomyia procellaris grp,m,,
591,7,Whiteknights Park (E-FH),2020-09-08,,Anthomyiidae,Hylemya sp,m,,
591,8,Whiteknights Park (E-FH),2020-09-08,,Anthomyiidae,,m,,
591,9,Whiteknights Park (E-FH),2020-09-08,,Anthomyiidae,,f,,
591,10,Whiteknights Park (E-FH),2020-09-08,,Muscidae,Helina sp,f,,
591,11,Whiteknights Park (E-FH),2020-09-08,,Muscidae,Helina sp,f,,
591,12,Whiteknights Park (E-FH),2020-09-08,,Anthomyiidae,,f,,
591,13,Whiteknights Park (E-FH),2020-09-08,,Anthomyiidae,,m,,
591,14,Whiteknights Park (E-FH),2020-09-08,,Anthomyiidae,,m,,
591,15,Whiteknights Park (E-FH),2020-09-08,,Sarcophagidae,Sarcophaga sp,m,,
591,16,Whiteknights Park (E-FH),2020-09-08,,Stratiomyidae,Chorisops nagatomii,f,"Stubbs & Drake, 2001",
591,17,Whiteknights Park (E-FH),2020-09-08,Hymenoptera,Ichneumonidae,,m,,
591,18,Whiteknights Park (E-FH),2020-09-08,Hymenoptera,Formicidae,,,,
591,19,Whiteknights Park (E-FH),2020-09-08,,Chloropidae,,,,
591,20,Whiteknights Park (E-FH),2020-09-08,,???,,f,,
591,21,Whiteknights Park (E-FH),2020-09-08,,???,,f,,
591,22,Whiteknights Park (E-FH),2020-09-08,,???,,f,,
591,23,Whiteknights Park (E-FH),2020-09-08,,???,,f,,
591,24,Whiteknights Park (E-FH),2020-09-08,,???,,f,,
591,25,Whiteknights Park (W),2020-09-09,,Tachinidae,Eriothrix rufomaculata,f,"Belshaw, 1993 +v5c updates",
591,26,Whiteknights Park (W),2020-09-09,,Tachinidae,Voria ruralis,f,"Belshaw, 1993 +v5c updates",
591,27,Whiteknights Park (W),2020-09-09,,Tachinidae,Carcelia lucorum,f,"Belshaw, 1993 +v5c updates",
591,28,Whiteknights Park (W),2020-09-09,,Tachinidae,Siphona geniculata,f,"Belshaw, 1993 +v5c updates",
591,29,Whiteknights Park (W),2020-09-09,,Tachinidae,Meigenia mutabilis,m,"Belshaw, 1993 +v5c updates",
591,30,Whiteknights Park (W),2020-09-09,,Lauxaniidae,Minettia fasciata,,,
591,31,Whiteknights Park (W),2020-09-09,,Anthomyiidae,,f,,
591,32,Whiteknights Park (W),2020-09-09,,Muscidae,Coenosia sp,f,,
591,33,Whiteknights Park (W),2020-09-09,,Sciomyzidae,Tetanocera elata,m,"Rozkosny, 1984",
591,34,Whiteknights Park (W),2020-09-09,,Anthomyiidae,,f,,
591,35,Whiteknights Park (W),2020-09-09,,Anthomyiidae,,f,,
591,36,Whiteknights Park (W),2020-09-09,,Muscidae,Helina sp,f,,
591,37,Whiteknights Park (W),2020-09-09,,Muscidae,Helina sp,m,,
591,38,Whiteknights Park (W),2020-09-09,,Muscidae,Helina sp,f,,
591,39,Whiteknights Park (W),2020-09-09,Hymenoptera,Ichneumonidae,,m,,
591,40,Whiteknights Park (W),2020-09-09,,Dolichopodidae,,f,,
591,41,Whiteknights Park (W),2020-09-09,,Dolichopodidae,,f,,
591,42,Whiteknights Park (W),2020-09-09,,Heleomyzidae,,f,,
591,43,Whiteknights Park (W),2020-09-09,,Anthomyiidae,Anthomyia sp,m,,
591,44,Whiteknights Park (W),2020-09-09,,Anthomyiidae,,m,,
591,45,Whiteknights Park (W),2020-09-09,,Opomyzidae,Opomyza sp,m,,
591,46,Whiteknights Park (W),2020-09-09,,Opomyzidae,Opomyza sp,m,,
591,47,Whiteknights Park (W),2020-09-09,,???,,f,,
591,48,Whiteknights Park (W),2020-09-09,,Mycetophilidae,,f,,
591,49,Whiteknights Park (E),2020-09-10,,Sarcophagidae,Sarcophaga sp,f,,
591,50,Whiteknights Park (E),2020-09-10,,Sarcophagidae,Sarcophaga sp,f,,
591,51,Whiteknights Park (E),2020-09-10,Hymenoptera,Ichneumonidae,Amblyteles armatorius,f,,
591,52,Whiteknights Park (E),2020-09-10,Hymenoptera,Ichneumonidae,,m,,52+53 in cop? (caught together)
591,53,Whiteknights Park (E),2020-09-10,Hymenoptera,Ichneumonidae,,f,,52+53 in cop? (caught together)
591,54,Whiteknights Park (E),2020-09-10,Hymenoptera,Ichneumonidae,,m,,
591,55,Whiteknights Park (E),2020-09-10,Hymenoptera,Ichneumonidae,,m,,
