Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
684,1,Whiteknights Park (W),2021-04-28,,Heleomyzidae,Suillia sp,m,,
684,2,Whiteknights Park (W),2021-04-28,,Tephritidae,Euleia heraclei,m,,
684,3,Whiteknights Park (W),2021-04-28,,Tephritidae,Tephritis sp,f,,
684,4,Whiteknights Park (W),2021-04-28,,Bibionidae,Bibio sp,m,,
684,5,Whiteknights Park (W),2021-04-28,,Anthomyiidae,Hylemya sp,f,,
684,6,Whiteknights Park (W),2021-04-28,,Anthomyiidae,Hylemya sp,f,,
684,7,Whiteknights Park (W),2021-04-28,,Anthomyiidae,,m,,
684,8,Whiteknights Park (W),2021-04-28,,Anthomyiidae,,m,,
684,9,Whiteknights Park (W),2021-04-28,,Anthomyiidae,,m,,
684,10,Whiteknights Park (W),2021-04-28,,Anthomyiidae,,m,,
684,11,Whiteknights Park (W),2021-04-28,,Anthomyiidae,Delia platura,m,,
684,12,Whiteknights Park (W),2021-04-28,,Anthomyiidae,Delia platura,m,,
684,13,Whiteknights Park (W),2021-04-28,,Anthomyiidae,,f,,
684,14,Whiteknights Park (W),2021-04-28,,Anthomyiidae,,f,,
684,15,Whiteknights Park (W),2021-04-28,,Ephydridae,,,,
684,16,Whiteknights Park (W),2021-04-28,,Agromyzidae,,f,,Ptilinum extruded
684,17,Whiteknights Park (E-FH),2021-04-29,,Calliphoridae,Calliphora vicina,f,,
684,18,Whiteknights Park (E-FH),2021-04-29,,Tachinidae,Gymnocheta viridis,m,,
684,19,Whiteknights Park (E-FH),2021-04-29,,Tachinidae,Macquartia sp,f,,
684,20,Whiteknights Park (E-FH),2021-04-29,,Sarcophagidae,Sarcophaga sp,f,,
684,21,Whiteknights Park (E-FH),2021-04-29,,Muscidae,Phaonia sp,m,,
684,22,Whiteknights Park (E-FH),2021-04-29,,Muscidae,Phaonia subventa,m,,
684,23,Whiteknights Park (E-FH),2021-04-29,,Muscidae,Phaonia subventa,m,,
684,24,Whiteknights Park (E-FH),2021-04-29,,Muscidae,Phaonia sp,m,,
684,25,Whiteknights Park (E-FH),2021-04-29,,Muscidae,Phaonia sp,f,,
684,26,Whiteknights Park (E-FH),2021-04-29,,Fanniidae,Fannia lustrator,m,,
684,27,Whiteknights Park (E-FH),2021-04-29,,Sciomyzidae,Hydromya dorsalis,m,,
684,28,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,Hylemya sp,f,,
684,29,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,,f,,
684,30,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,,f,,
684,31,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,,f,,
684,32,Whiteknights Park (E-FH),2021-04-29,,Tephritidae,Tephritis sp,m,,
684,33,Whiteknights Park (E-FH),2021-04-29,,Sarcophagidae,Sarcophaga sp,m,,
684,34,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,,m,,
684,35,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,,m,,
684,36,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,Delia platura,m,,
684,37,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,,m,,
684,38,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,,m,,
684,39,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,Delia platura,m,,
684,40,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,,m,,
684,41,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,,m,,
684,42,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,,m,,
684,43,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,Delia platura,m,,
684,44,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,Delia platura,m,,
684,45,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,,m,,
684,46,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,,m,,
684,47,Whiteknights Park (E-FH),2021-04-29,,Anthomyiidae,,m,,
684,48,Whiteknights Park (E-FH),2021-04-29,,Ephydridae,,,,
