Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
567,1,Thames Valley Park,2020-08-15,Hymenoptera,Ichneumonidae,,f,,
567,2,Thames Valley Park,2020-08-15,Hymenoptera,Ichneumonidae,,m,,
567,3,Thames Valley Park,2020-08-15,,Tachinidae,Eriothrix rufomaculata,m,"Belshaw, 1993 +v5c updates",
567,4,Thames Valley Park,2020-08-15,,Tachinidae,Eriothrix rufomaculata,f,"Belshaw, 1993 +v5c updates",
567,5,Thames Valley Park,2020-08-15,,Tachinidae,Eriothrix rufomaculata,f,"Belshaw, 1993 +v5c updates",
567,6,Thames Valley Park,2020-08-15,,Tachinidae,Eriothrix rufomaculata,f,"Belshaw, 1993 +v5c updates",
567,7,Thames Valley Park,2020-08-15,,Tachinidae,Eriothrix rufomaculata,f,"Belshaw, 1993 +v5c updates",
567,8,Thames Valley Park,2020-08-15,,Tachinidae,Eriothrix rufomaculata,m,"Belshaw, 1993 +v5c updates",
567,9,Thames Valley Park,2020-08-15,,Tachinidae,Bithia spreta,f,"Belshaw, 1993 +v5c updates",
567,10,Thames Valley Park,2020-08-15,,Tachinidae,Bithia spreta,f,"Belshaw, 1993 +v5c updates",
567,11,Thames Valley Park,2020-08-15,,Tachinidae,Bithia spreta,f,"Belshaw, 1993 +v5c updates",
567,12,Thames Valley Park,2020-08-15,,Tachinidae,Bithia spreta,f,"Belshaw, 1993 +v5c updates",
567,13,Thames Valley Park,2020-08-15,,Tachinidae,Exorista sp,f,"Belshaw, 1993 +v5c updates",
567,14,Thames Valley Park,2020-08-15,,Tachinidae,Exorista sp,f,"Belshaw, 1993 +v5c updates",
567,15,Thames Valley Park,2020-08-15,,Tachinidae,Exorista sp,f,"Belshaw, 1993 +v5c updates",
567,16,Thames Valley Park,2020-08-15,,Tachinidae,Exorista rustica,m,"Belshaw, 1993 +v5c updates",
567,17,Thames Valley Park,2020-08-15,,Tachinidae,Exorista rustica,m,"Belshaw, 1993 +v5c updates",
567,18,Thames Valley Park,2020-08-15,,Tachinidae,Exorista rustica,m,"Belshaw, 1993 +v5c updates",
567,19,Thames Valley Park,2020-08-15,,Tachinidae,Exorista rustica,m,"Belshaw, 1993 +v5c updates",
567,20,Thames Valley Park,2020-08-15,,Tachinidae,Exorista rustica,m,"Belshaw, 1993 +v5c updates",
567,21,Thames Valley Park,2020-08-15,,Tachinidae,Exorista rustica,m,"Belshaw, 1993 +v5c updates",
567,22,Thames Valley Park,2020-08-15,,Tachinidae,Siphona geniculata,m,"Belshaw, 1993 +v5c updates",
567,23,Thames Valley Park,2020-08-15,,Tachinidae,Solieria sp,f,"Belshaw, 1993 +v5c updates",
567,24,Thames Valley Park,2020-08-15,,Sarcophagidae,Sarcophaga sp,f,,
567,25,Thames Valley Park,2020-08-15,,Sarcophagidae,Blaesoxipha sp,m,,
567,26,Thames Valley Park,2020-08-15,,Sarcophagidae,Blaesoxipha sp,m,,
567,27,Thames Valley Park,2020-08-15,,Sarcophagidae,Sarcophaga sp,m,,
567,28,Thames Valley Park,2020-08-15,,Sarcophagidae,Sarcophaga sp,m,,
567,29,Thames Valley Park,2020-08-15,,Sarcophagidae,Sarcophaga sp,m,,
567,30,Thames Valley Park,2020-08-15,,Sarcophagidae,Nyctia halterata,m,,
567,31,Thames Valley Park,2020-08-15,,Sarcophagidae,Blaesoxipha sp,m,,
567,32,Thames Valley Park,2020-08-15,,Sarcophagidae,Sarcophaga sp,f,,
567,33,Thames Valley Park,2020-08-15,,Sarcophagidae,Sarcophaga sp,m,,
567,34,Thames Valley Park,2020-08-15,,Sarcophagidae,Sarcophaga sp,m,,
567,35,Thames Valley Park,2020-08-15,,Muscidae,Morellia sp,m,,
567,36,Thames Valley Park,2020-08-15,,Muscidae,Morellia sp,m,,
567,37,Thames Valley Park,2020-08-15,,Muscidae,Morellia sp,f,,
567,38,Thames Valley Park,2020-08-15,,Muscidae,Morellia sp,m,,
567,39,Thames Valley Park,2020-08-15,,Rhinophoridae,Rhinophora lepida,f,,
567,40,Thames Valley Park,2020-08-15,,Sciomyzidae,Pherbellia sp,m,,
567,41,Thames Valley Park,2020-08-15,,Tabanidae,Haematopota pluvialis,f,,
567,42,Thames Valley Park,2020-08-15,,Sciomyzidae,,m,,
567,43,Thames Valley Park,2020-08-15,,Dryomyzidae,Dryomyza anilis,m,,
567,44,Thames Valley Park,2020-08-15,,Muscidae,Phaonia sp,f,,
567,45,Thames Valley Park,2020-08-15,,Muscidae,Phaonia sp,f,,
567,46,Thames Valley Park,2020-08-15,,Muscidae,Phaonia sp,m,,
567,47,Thames Valley Park,2020-08-15,,Calliphoridae,Lucilia sericata,m,,
567,48,Thames Valley Park,2020-08-15,,Calliphoridae,Melinda sp,m,,
567,49,Thames Valley Park,2020-08-15,,Muscidae,Helina sp,m,,
567,50,Thames Valley Park,2020-08-15,,Muscidae,Lispe tentaculata,f,,
567,51,Thames Valley Park,2020-08-15,,Muscidae,Lispe tentaculata,m,,
567,52,Thames Valley Park,2020-08-15,,Muscidae,Lispe tentaculata,m,,
