Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
218,1,"Oscar Wilde Walk, Reading",2017-07-22,,Calliphoridae,Lucilia sericata,f,"Rognes, 1991",
218,2,"Oscar Wilde Walk, Reading",2017-07-22,,Calliphoridae,Pollenia augustigena,m,"Rognes, 1991",Abdomen greasy
218,3,"Oscar Wilde Walk, Reading",2017-07-22,,Calliphoridae,Pollenia rudis,m,"Rognes, 1991",
218,4,"Oscar Wilde Walk, Reading",2017-07-22,,Calliphoridae,Pollenia augustigena,m,"Rognes, 1991",
218,5,"Oscar Wilde Walk, Reading",2017-07-22,,Tachinidae,Voria ruralis,f,"Belshaw, 1993 +v5c updates",
218,6,"Oscar Wilde Walk, Reading",2017-07-22,,Tephritidae,Dithryca guttularis,f,"White, 1988",
218,7,"Oscar Wilde Walk, Reading",2017-07-22,,Anthomyiidae,Botanophila fugax,m,"Ackland draft keys, 2012 & 2015",
218,8,"Oscar Wilde Walk, Reading",2017-07-22,,Lonchopteridae,Lonchoptera lutea,f,"Smith, 1969",
218,9,"Oscar Wilde Walk, Reading",2017-07-22,,Agromyzidae,,f,,
218,10,Quarry near Chazey Wood,2017-07-23,,Anthomyiidae,,f,,
218,11,Quarry near Chazey Wood,2017-07-23,,Calliphoridae,Lucilia illustris,m,"Rognes, 1991",
218,12,Quarry near Chazey Wood,2017-07-23,,Calliphoridae,Bellardia pandia,f,"Rognes, 1991",
218,13,Quarry near Chazey Wood,2017-07-23,,Muscidae,Phaonia subventa,f,"Fonseca, 1968",As Phaonia variegata
218,14,Quarry near Chazey Wood,2017-07-23,,Muscidae,Morellia aenescens,f,"Fonseca, 1968",
218,15,Quarry near Chazey Wood,2017-07-23,,Muscidae,Hebecnema vespertina,m,"Fonseca, 1968; Pont, 1984",As Hebecnema affinis; Halteres yellow; Wings darkened
218,16,Quarry near Chazey Wood,2017-07-23,,Lauxaniidae,Meiosimyza rorida,f,"Schacht et al, 2004 translation of Shatalkin, 2000",
218,17,Quarry near Chazey Wood,2017-07-23,,Anthomyiidae,,f,,
218,18,Quarry near Chazey Wood,2017-07-23,,Muscidae,Limnophora triangula,m,"Fonseca, 1968",
218,19,Chazey Wood,2017-07-23,,Asilidae,Machimus atricapillus,f,"Stubbs & Drake, 2001",
218,20,Chazey Wood,2017-07-23,,Asilidae,Machimus atricapillus,m,"Stubbs & Drake, 2001",
218,21,Chazey Wood,2017-07-23,,Asilidae,Machimus atricapillus,f,"Stubbs & Drake, 2001",Thorax greasy
218,22,Chazey Wood,2017-07-23,,Conopidae,Conops quadrifasciatus,m,"Clements, 1995",
218,23,Chazey Wood,2017-07-23,,Tachinidae,Eurithia consobrina,m,"Belshaw, 1993 +v5c updates",
218,24,Chazey Wood,2017-07-23,,Tachinidae,Eurithia consobrina,m,"Belshaw, 1993 +v5c updates",
218,25,Chazey Wood,2017-07-23,,Tachinidae,Eurithia consobrina,f,"Belshaw, 1993 +v5c updates",
218,26,Chazey Wood,2017-07-23,,Tachinidae,Eurithia consobrina,m,"Belshaw, 1993 +v5c updates",
218,27,Chazey Wood,2017-07-23,,Tachinidae,Eurithia consobrina,m,"Belshaw, 1993 +v5c updates",
218,28,Chazey Wood,2017-07-23,,Tachinidae,Eurithia consobrina,f,"Belshaw, 1993 +v5c updates",
218,29,Chazey Wood,2017-07-23,,Sarcophagidae,Sarcophaga variegata,m,"Pape, 1987",
218,30,Chazey Wood,2017-07-23,,Sarcophagidae,Sarcophaga variegata,m,"Pape, 1987",
218,31,Chazey Wood,2017-07-23,,Sarcophagidae,Sarcophaga variegata,m,"Pape, 1987",
218,32,Chazey Wood,2017-07-23,,Sarcophagidae,Sarcophaga variegata,m,"Pape, 1987",
218,33,Chazey Wood,2017-07-23,,Sarcophagidae,Sarcophaga variegata,m,"Pape, 1987",
218,34,Chazey Wood,2017-07-23,,Sarcophagidae,Sarcophaga variegata,m,"Pape, 1987",
218,35,Chazey Wood,2017-07-23,,Sarcophagidae,Sarcophaga subulata,m,"Pape, 1987",As Bellieriomima subulata
218,36,Chazey Wood,2017-07-23,,Sarcophagidae,Nyctia halterata,m,"Pape, 1987",
218,37,Chazey Wood,2017-07-23,,Sarcophagidae,Sarcophaga sp,f,"Pape, 1987",Keys to Heteronychia depressifrons but would need to dissect to key out in Richet 
218,38,Chazey Wood,2017-07-23,,Sarcophagidae,Sarcophaga agnata,m,"Pape, 1987",As Helicophagella agnata
218,39,Chazey Wood,2017-07-23,,Rhinophoridae,Rhinophora lepida,f,"Falk draft key, 2016",
218,40,Chazey Wood,2017-07-23,,Rhinophoridae,Rhinophora lepida,m,"Falk draft key, 2016",
218,41,Chazey Wood,2017-07-23,,Rhinophoridae,Rhinophora lepida,m,"Falk draft key, 2016",
218,42,Chazey Wood,2017-07-23,,Sarcophagidae,Sarcophaga haemorrhoa,m,"Pape, 1987",As Heteronychia haemorrhoa
