Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
212,1,Whiteknights Park (E-FH),2017-06-24,,Dolichopodidae,,f,,
212,2,Whiteknights Park (E-FH),2017-06-24,,Dolichopodidae,,f,,
212,3,Whiteknights Park (E-FH),2017-06-24,,Dolichopodidae,,m,,
212,4,Whiteknights Park (E-FH),2017-06-24,,Empididae,,f,,
212,5,Whiteknights Park (E-FH),2017-06-24,,Lonchopteridae,Lonchoptera lutea,f,"Smith, 1969",
212,6,Whiteknights Park (E-FH),2017-06-24,,Lauxaniidae,Sapromyza quadripunctata,m,"Schacht et al, 2004 translation of Shatalkin, 2000",
212,7,Whiteknights Park (E-FH),2017-06-24,,Anthomyiidae,,f,,
212,8,Whiteknights Park (E-FH),2017-06-24,,Anthomyiidae,,m,,
212,9,Whiteknights Park (E-FH),2017-06-24,,Anthomyiidae,,m,,
212,10,Whiteknights Park (E-FH),2017-06-24,,Anthomyiidae,,f,,
212,11,Whiteknights Park (E-FH),2017-06-24,,Anthomyiidae,,f,,
212,12,Whiteknights Park (E-FH),2017-06-24,,Anthomyiidae,,f,,
212,13,Whiteknights Park (E-FH),2017-06-24,,Anthomyiidae,,f,,
212,14,Whiteknights Park (E-FH),2017-06-24,,Muscidae,Coenosia mollicula,f,"Fonseca, 1968",
212,15,Whiteknights Park (E-FH),2017-06-24,,Anthomyiidae,,m,,
212,16,Whiteknights Park (E-FH),2017-06-24,,Anthomyiidae,,m,,
212,17,Whiteknights Park (E-FH),2017-06-24,,Anthomyiidae,,m,,
212,18,Whiteknights Park (E-FH),2017-06-24,,Anthomyiidae,,m,,
212,19,Whiteknights Park (E-FH),2017-06-24,,Anthomyiidae,,m,,
212,20,Whiteknights Park (E-FH),2017-06-24,,Anthomyiidae,,m,,
212,21,Whiteknights Park (E-FH),2017-06-24,,Anthomyiidae,,m,,
212,22,Whiteknights Park (E-FH),2017-06-24,,Anthomyiidae,,m,,
212,23,Whiteknights Park (W),2017-07-02,,Calliphoridae,Calliphora vomitoria,m,,
212,24,Whiteknights Park (W),2017-07-02,,Syrphidae,Chrysotoxum sp,,,
212,25,Whiteknights Park (W),2017-07-02,,Syrphidae,Xanthogramma pedissequum,m,,
212,26,Whiteknights Park (W),2017-07-02,,Asilidae,Machimus rusticus,f,"Stubbs & Drake, 2001",
212,27,Whiteknights Park (W),2017-07-02,,Empididae,Empis sp,f,,
212,28,Whiteknights Park (W),2017-07-02,,Empididae,Empis sp,f,,
212,29,Whiteknights Park (W),2017-07-02,,Conopidae,Sicus sp,,,
212,30,Whiteknights Park (W),2017-07-02,,Conopidae,Sicus sp,,,
212,31,Whiteknights Park (W),2017-07-02,,Tabanidae,Haematopota pluvialis,f,"Stubbs & Drake, 2001",
212,32,Whiteknights Park (W),2017-07-02,,Tabanidae,Haematopota pluvialis,f,"Stubbs & Drake, 2001",
212,33,Whiteknights Park (W),2017-07-02,,Sciomyzidae,Coremacera marginata,f,,
212,34,Whiteknights Park (W),2017-07-02,,Muscidae,Muscina levida,m,,
212,35,Whiteknights Park (W),2017-07-02,,Muscidae,Muscina prolapsa,f,,
212,36,Whiteknights Park (W),2017-07-02,,Muscidae,Muscina levida,m,,
212,37,Whiteknights Park (W),2017-07-02,,Muscidae,Muscina levida,m,,
212,38,Whiteknights Park (W),2017-07-02,,Muscidae,Muscina levida,m,,
212,39,Whiteknights Park (W),2017-07-02,,Muscidae,Muscina levida,m,,
212,40,Whiteknights Park (W),2017-07-02,,Calliphoridae,Melinda viridicyanea,m,,
212,41,Whiteknights Park (W),2017-07-02,,Calliphoridae,Lucilia sp,f,,
212,42,Whiteknights Park (W),2017-07-02,,Calliphoridae,Lucilia sp,f,,
212,43,Whiteknights Park (W),2017-07-02,,Calliphoridae,Lucilia sp,m,,
212,44,Whiteknights Park (W),2017-07-02,,Calliphoridae,Lucilia sp,m,,
212,45,Whiteknights Park (W),2017-07-02,,Calliphoridae,Lucilia sp,m,,
212,46,Whiteknights Park (W),2017-07-02,,Calliphoridae,Lucilia sp,m,,
212,47,Whiteknights Park (W),2017-07-02,,Calliphoridae,Lucilia sp,m,,
212,48,Whiteknights Park (W),2017-07-02,,Calliphoridae,Melinda viridicyanea,m,,
212,49,Whiteknights Park (W),2017-07-02,,Calliphoridae,Pollenia sp,m,,
212,50,Whiteknights Park (W),2017-07-02,,Calliphoridae,Pollenia sp,m,,
212,51,Whiteknights Park (W),2017-07-02,,Calliphoridae,Pollenia sp,m,,
212,52,Whiteknights Park (W),2017-07-02,,Calliphoridae,Pollenia sp,m,,
