Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
78,1,Field below Chazey Wood,2015-06-06,,Ulidiidae,Melieria crassipennis,m,,
78,2,Field below Chazey Wood,2015-06-06,,Ulidiidae,Melieria crassipennis,m,,
78,3,Field below Chazey Wood,2015-06-06,,Ulidiidae,Melieria crassipennis,m,,
78,4,Field below Chazey Wood,2015-06-06,,Ulidiidae,Melieria crassipennis,m,,
78,5,Field below Chazey Wood,2015-06-06,,Ulidiidae,Melieria crassipennis,m,,
78,6,Field below Chazey Wood,2015-06-06,,Ulidiidae,Melieria crassipennis,f,,
78,7,Field below Chazey Wood,2015-06-06,,Tachinidae,Macquartia praefica,m,"Belshaw, 1993 +v5c updates",
78,8,Field below Chazey Wood,2015-06-06,,Tachinidae,Macquartia praefica,m,"Belshaw, 1993 +v5c updates",
78,9,Field below Chazey Wood,2015-06-06,,Calliphoridae,Pollenia rudis,m,"Rognes, 1991",
78,10,Field below Chazey Wood,2015-06-06,,Calliphoridae,Pollenia rudis,m,"Rognes, 1991",
78,11,Field below Chazey Wood,2015-06-06,,Calliphoridae,Pollenia cf rudis,f,"Rognes, 1991",
78,12,Field below Chazey Wood,2015-06-06,,Calliphoridae,Cynomya mortuorum,m,"Rognes, 1991",
78,13,Field below Chazey Wood,2015-06-06,,Syrphidae,Rhingia campestris,f,,
78,14,Field below Chazey Wood,2015-06-06,,Muscidae,Eudasyphora cyanella,f,"Fonseca, 1968",As Dasyphora cyanella
78,15,Field below Chazey Wood,2015-06-06,,Calliphoridae,Lucilia caesar,f,"Rognes, 1991",
78,16,Field below Chazey Wood,2015-06-06,,Calliphoridae,Bellardia vulgaris,f,"Rognes, 1991",Front tibiae have 2 pv setae
78,17,Field below Chazey Wood,2015-06-06,,Calliphoridae,Bellardia vulgaris,f,"Rognes, 1991",Tergite 4 has 1 discal seta
78,18,Field below Chazey Wood,2015-06-06,,Tephritidae,Tephritis hyoscyami,m,,18+19 in cop
