Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
769,1,Thames Valley Park,2021-08-15,,Sarcophagidae,Sarcophaga sp,m,,
769,2,Thames Valley Park,2021-08-15,,Sarcophagidae,Sarcophaga sp,f,,
769,3,Thames Valley Park,2021-08-15,,Sarcophagidae,Sarcophaga sp,f,,
769,4,Thames Valley Park,2021-08-15,,Sarcophagidae,Sarcophaga sp,f,,
769,5,Thames Valley Park,2021-08-15,,Sarcophagidae,Sarcophaga sp,f,,
769,6,Thames Valley Park,2021-08-15,,Sarcophagidae,Sarcophaga sp,m,,
769,7,Thames Valley Park,2021-08-15,,Sarcophagidae,Sarcophaga sp,m,,
769,8,Thames Valley Park,2021-08-15,,Sarcophagidae,Sarcophaga sp,m,,
769,9,Thames Valley Park,2021-08-15,,Sarcophagidae,Sarcophaga sp,m,,
769,10,Thames Valley Park,2021-08-15,,Sarcophagidae,Sarcophaga sp,m,,
769,11,Thames Valley Park,2021-08-15,,Sarcophagidae,Nyctia halterata,m,,
769,12,Thames Valley Park,2021-08-15,,Sarcophagidae,Nyctia halterata,m,,
769,13,Thames Valley Park,2021-08-15,,Calliphoridae,Pollenia sp,f,,
769,14,Thames Valley Park,2021-08-15,,Calliphoridae,Pollenia sp,m,,
769,15,Thames Valley Park,2021-08-15,,Calliphoridae,Pollenia sp,f,,
769,16,Thames Valley Park,2021-08-15,,Calliphoridae,Pollenia sp,m,,
769,17,Thames Valley Park,2021-08-15,,Calliphoridae,Pollenia sp,m,,
769,18,Thames Valley Park,2021-08-15,,Calliphoridae,Pollenia sp,m,,
769,19,Thames Valley Park,2021-08-15,,Calliphoridae,Pollenia sp,m,,
769,20,Thames Valley Park,2021-08-15,,Calliphoridae,Pollenia sp,m,,
769,21,Thames Valley Park,2021-08-15,,Scathophagidae,Scathophaga stercoraria,f,,
769,22,Thames Valley Park,2021-08-15,,Calliphoridae,Lucilia sp,m,,
769,23,Thames Valley Park,2021-08-15,,Calliphoridae,Lucilia sp,m,,
769,24,Thames Valley Park,2021-08-15,,Calliphoridae,Lucilia sp,m,,
769,25,Thames Valley Park,2021-08-15,,Calliphoridae,Lucilia sp,m,,
769,26,Thames Valley Park,2021-08-15,,Sarcophagidae,Sarcophaga sp,m,,
769,27,Thames Valley Park,2021-08-15,,Sarcophagidae,Blaesoxipha sp,f,,
769,28,Thames Valley Park,2021-08-15,,Sarcophagidae,Blaesoxipha sp,f,,
769,29,Thames Valley Park,2021-08-15,,Muscidae,Helina sp,m,,
769,30,Thames Valley Park,2021-08-15,,Muscidae,Coenosia tigrina,f,,
769,31,Thames Valley Park,2021-08-15,,Anthomyiidae,,f,,
769,32,Thames Valley Park,2021-08-15,,Dolichopodidae,,f,,
769,33,Thames Valley Park,2021-08-15,,Anthomyiidae,,m,,
769,34,Thames Valley Park,2021-08-15,,Anthomyiidae,,m,,
769,35,Thames Valley Park,2021-08-15,,Anthomyiidae,,m,,
769,36,Thames Valley Park,2021-08-15,,Anthomyiidae,,m,,
769,37,Thames Valley Park,2021-08-15,,Anthomyiidae,Delia platura,m,,
769,38,Thames Valley Park,2021-08-15,,Anthomyiidae,Delia platura,m,,
769,39,Thames Valley Park,2021-08-15,,Anthomyiidae,,f,,
769,40,Thames Valley Park,2021-08-15,,Anthomyiidae,,f,,
769,41,Thames Valley Park,2021-08-15,,Anthomyiidae,,f,,
769,42,Thames Valley Park,2021-08-15,,Chloropidae,Meromyza sp,,,
769,43,Thames Valley Park,2021-08-15,,Sepsidae,,,,
769,44,Thames Valley Park,2021-08-15,,Sepsidae,,,,
769,45,Thames Valley Park,2021-08-15,,Sepsidae,,,,
769,46,Thames Valley Park,2021-08-15,,Sepsidae,,,,
769,47,Thames Valley Park,2021-08-15,,Sepsidae,,,,
769,48,Thames Valley Park,2021-08-15,,Sepsidae,,,,
