Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
321,1,Whiteknights Park (E-FH),2019-02-26,,Muscidae,Lispocephala erythrocera,f,"Fonseca, 1968",
321,2,Whiteknights Park (E-FH),2019-02-26,,Muscidae,Lispocephala pallipalpis,m,"Fonseca, 1968",
321,3,Whiteknights Park (E-FH),2019-02-26,,Muscidae,Lispocephala erythrocera,f,"Fonseca, 1968",
321,4,Whiteknights Park (E-FH),2019-02-26,,Muscidae,Lispocephala erythrocera,f,"Fonseca, 1968",
321,5,Whiteknights Park (E-FH),2019-02-26,,Anthomyiidae,,m,,
321,6,Whiteknights Park (E-FH),2019-02-26,,Anthomyiidae,,f,,
321,7,Whiteknights Park (E-FH),2019-02-26,,Muscidae,Lispocephala erythrocera,m,"Fonseca, 1968",
321,8,Whiteknights Park (E-FH),2019-02-26,,Muscidae,Lispocephala erythrocera,m,"Fonseca, 1968",
321,9,Whiteknights Park (E-FH),2019-02-26,,Ephydridae,Coenia palustris,f,"Drake, 2006, updated 2013",
321,10,Whiteknights Park (E-FH),2019-02-26,,Ephydridae,Parydra sp,f,"Drake, 2006, updated 2013","Not aquila, coarctata nor quadripunctata"
321,11,Whiteknights Park (E-FH),2019-02-26,,Ephydridae,Coenia palustris,f,"Drake, 2006, updated 2013",
321,12,Whiteknights Park (E-FH),2019-02-26,,Ephydridae,Parydra quadripunctata,m,"Drake, 2006, updated 2013",
321,13,Whiteknights Park (E-FH),2019-02-26,,Ephydridae,Parydra quadripunctata,f,"Drake, 2006, updated 2013",
321,14,Whiteknights Park (E-FH),2019-02-26,,Dolichopodidae,,f,,
321,15,Whiteknights Park (E-FH),2019-02-26,,Dolichopodidae,,f,,
321,16,Whiteknights Park (E-FH),2019-02-26,,Opomyzidae,Geomyza tripunctata,f,"Drake, 1993",
321,17,Whiteknights Park (E-FH),2019-02-26,,Lonchopteridae,Lonchoptera lutea,f,"Smith, 1969",
321,18,Whiteknights Park (E-FH),2019-02-26,,Lonchopteridae,Lonchoptera bifurcata,f,"Smith, 1969",As Lonchoptera furcata
321,19,Whiteknights Park (E-FH),2019-02-26,,Lonchopteridae,Lonchoptera bifurcata,f,"Smith, 1969",As Lonchoptera furcata
321,20,Whiteknights Park (E-FH),2019-02-26,,Sphaeroceridae,,,,
321,21,Whiteknights Park (E-FH),2019-02-26,,Ephydridae,Psilopa sp,f,"Drake, 2006, updated 2013",
321,22,Whiteknights Park (E-FH),2019-02-26,,Sphaeroceridae,,,,
321,23,Whiteknights Park (E-FH),2019-02-26,,Chironomidae,,m,,
321,24,Whiteknights Park (E-FH),2019-02-26,,Chironomidae,,m,,
321,25,Whiteknights Park (E-FH),2019-02-26,,Chironomidae,,m,,
321,26,Whiteknights Park (E-FH),2019-02-26,,Chironomidae,,m,,
321,27,Whiteknights Park (E),2019-02-26,,Calliphoridae,Pollenia pediculata,m,"Rognes, 1991",
321,28,Whiteknights Park (E),2019-02-26,,Calliphoridae,Pollenia rudis,m,"Rognes, 1991",
321,29,Whiteknights Park (E),2019-02-26,,Calliphoridae,Pollenia labialis,m,"Rognes, 1991",
321,30,Whiteknights Park (E),2019-02-26,,Muscidae,Phaonia subventa,m,"Fonseca, 1968",As Phaonia variegata
321,31,Whiteknights Park (E),2019-02-26,,Anthomyiidae,,f,,
321,32,Whiteknights Park (E),2019-02-26,,Anthomyiidae,,f,,
321,33,Whiteknights Park (E),2019-02-26,,Anthomyiidae,,f,,
321,34,Whiteknights Park (E),2019-02-26,,Heleomyzidae,Suillia vaginata,m,"Withers, 1987",
321,35,Whiteknights Park (E),2019-02-26,,Anthomyiidae,,m,,
321,36,Whiteknights Park (E),2019-02-26,,Sepsidae,Sepsis fulgens,f,"Pont & Meier, 2002",
321,37,Whiteknights Park (E),2019-02-26,,Sepsidae,Sepsis violacea,m,"Pont & Meier, 2002",
321,38,Whiteknights Park (E),2019-02-26,,Opomyzidae,Geomyza tripunctata,f,"Drake, 1993",
321,39,Whiteknights Park (E),2019-02-26,,Lonchopteridae,Lonchoptera bifurcata,f,"Smith, 1969",As Lonchoptera furcata
