Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
877,1,Whiteknights Park (W),2023-04-28,,Heleomyzidae,,m,,
877,2,Whiteknights Park (W),2023-04-28,,Pallopteridae,Pallopera scutellata,f,,
877,3,Whiteknights Park (W),2023-04-28,,Scathophagidae,Nanna sp,f,,
877,4,Whiteknights Park (W),2023-04-28,Hymenoptera,Ichneumonidae,,f,,
877,5,Whiteknights Park (W),2023-04-28,,Anthomyiidae,Pegomya sp,f,,
877,6,Whiteknights Park (W),2023-04-28,,Anthomyiidae,,f,,
877,7,Whiteknights Park (W),2023-04-28,,Anthomyiidae,,f,,
877,8,Whiteknights Park (W),2023-04-28,,Anthomyiidae,,f,,
877,9,Whiteknights Park (W),2023-04-28,,Anthomyiidae,,f,,
877,10,Whiteknights Park (W),2023-04-28,,Anthomyiidae,,f,,
877,11,Whiteknights Park (W),2023-04-28,,Anthomyiidae,,f,,
877,12,Whiteknights Park (W),2023-04-28,,Anthomyiidae,Anthomyia procellaris grp,m,,
877,13,Whiteknights Park (W),2023-04-28,,Anthomyiidae,Anthomyia procellaris grp,m,,
877,14,Whiteknights Park (W),2023-04-28,,Anthomyiidae,,m,,
877,15,Whiteknights Park (W),2023-04-28,,Anthomyiidae,,m,,
877,16,Whiteknights Park (W),2023-04-28,,Anthomyiidae,,m,,
877,17,Whiteknights Park (W),2023-04-28,,Anthomyiidae,,m,,
877,18,Whiteknights Park (W),2023-04-28,,Anthomyiidae,,m,,
877,19,Whiteknights Park (W),2023-04-28,,Anthomyiidae,,m,,
877,20,Whiteknights Park (W),2023-04-28,,Anthomyiidae,,m,,
877,21,Whiteknights Park (W),2023-04-28,,Chironomidae,,f,,
877,22,Whiteknights Park (W),2023-04-28,,Chironomidae,,f,,
877,23,Whiteknights Park (W),2023-04-28,,Chironomidae,,m,,
877,24,Whiteknights Park (W),2023-04-28,,Chironomidae,,m,,
877,25,Whiteknights Park (W),2023-04-28,,Mycetophilidae,,f,,
877,26,Whiteknights Park (W),2023-04-28,,Ephydridae,,,,
877,27,Whiteknights Park (W),2023-04-28,,Fanniidae,Fannia sp,m,,
877,28,Whiteknights Park (W),2023-04-28,,Fanniidae,Fannia sp,m,,
877,29,Whiteknights Park (W),2023-04-28,,Muscidae,Hebecnema nigra,m,,
877,30,Whiteknights Park (W),2023-04-28,,Muscidae,Coenosia sp,f,,
877,31,Whiteknights Park (W),2023-04-28,,Muscidae,Coenosia sp,f,,
877,32,Whiteknights Park (W),2023-04-28,,Muscidae,Coenosia sp,m,,
877,33,Whiteknights Park (W),2023-04-28,,Muscidae,Coenosia sp,m,,
877,34,Whiteknights Park (W),2023-04-29,Trichoptera,,,,,
877,35,Whiteknights Park (W),2023-04-29,,Bibionidae,,m,,
877,36,Whiteknights Park (W),2023-04-29,,Pallopteridae,Pallopera scutellata,f,,
877,37,Whiteknights Park (W),2023-04-29,,Pallopteridae,Pallopera scutellata,f,,
877,38,Whiteknights Park (W),2023-04-29,,Muscidae,Lispocephala erythrocera,f,,
877,39,Whiteknights Park (W),2023-04-29,,Muscidae,Lispocephala erythrocera,f,,
877,40,Whiteknights Park (W),2023-04-29,,Muscidae,Lispocephala erythrocera,f,,
877,41,Whiteknights Park (W),2023-04-29,,Agromyzidae,,f,,
877,42,Whiteknights Park (W),2023-04-29,,Ephydridae,,,,
877,43,Whiteknights Park (W),2023-04-29,,Ephydridae,,,,
877,44,Whiteknights Park (W),2023-04-29,,Ephydridae,,,,
877,45,The Wilderness (W),2023-04-29,,Muscidae,Musca autumnalis,m,,45+46 in cop
877,46,The Wilderness (W),2023-04-29,,Muscidae,Musca autumnalis,f,,45+46 in cop
877,47,The Wilderness (W),2023-04-29,,Muscidae,Musca autumnalis,m,,
877,48,The Wilderness (W),2023-04-29,,Muscidae,Musca autumnalis,m,,
877,49,The Wilderness (W),2023-04-29,,Muscidae,Musca autumnalis,m,,
877,50,The Wilderness (W),2023-04-29,,Muscidae,Musca autumnalis,f,,
877,51,The Wilderness (W),2023-04-29,,Muscidae,Phaonia subventa,m,,
877,52,The Wilderness (W),2023-04-29,,Anthomyiidae,Leucophora sp,f,,
877,53,The Wilderness (W),2023-04-29,,Scathophagidae,Scathophaga sp,m,,
