Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
848,1,Whiteknights Park (W),2021-12-17,,Heleomyzidae,,f,,
848,2,Whiteknights Park (W),2021-12-17,,Lauxaniidae,Trigonometopus frontalis,m,,
848,3,Whiteknights Park (W),2021-12-17,,Ephydridae,,,,
848,4,Whiteknights Park (W),2021-12-17,,Ephydridae,,,,
848,5,Whiteknights Park (W),2021-12-17,,Dolichopodidae,,m,,
848,6,Whiteknights Park (W),2021-12-17,,Dolichopodidae,,m,,
848,7,Whiteknights Park (W),2021-12-17,,Dolichopodidae,,m,,
848,8,Whiteknights Park (W),2021-12-17,,Dolichopodidae,,f,,
848,9,Whiteknights Park (W),2021-12-17,,Dolichopodidae,,f,,
848,10,Thames Valley Park,2021-12-18,,Anthomyiidae,,f,,
848,11,Thames Valley Park,2021-12-18,,Calliphoridae,Calliphora vicina,m,,
848,12,Thames Valley Park,2021-12-18,,Muscidae,Lispocephala erythrocera,f,,
848,13,Thames Valley Park,2021-12-18,,Muscidae,Lispocephala erythrocera,m,,
848,14,Thames Valley Park,2021-12-18,,Lonchopteridae,Lonchoptera sp,f,,
848,15,Thames Valley Park,2021-12-18,,Lonchopteridae,Lonchoptera sp,f,,
848,16,Thames Valley Park,2021-12-18,,Opetiidae,Opetia nigra,m,,
848,17,The Wilderness (E),2021-12-19,,Trichoceridae,,f,,
848,18,Whiteknights Park (W),2021-12-19,,Sciomyzidae,Pherbellia sp,f,,
848,19,Whiteknights Park (W),2021-12-19,,Muscidae,Lispocephala erythrocera,f,,
848,20,Whiteknights Park (W),2021-12-19,,Anthomyiidae,,m,,
848,21,Whiteknights Park (E-FH),2021-12-20,,Muscidae,Lispocephala erythrocera,m,,
848,22,Whiteknights Park (E-FH),2021-12-20,,Mycetophilidae,,f,,
848,23,Whiteknights Park (E-FH),2021-12-20,,Dolichopodidae,,m,,
848,24,Whiteknights Park (E-FH),2021-12-20,,Dolichopodidae,,f,,
848,25,Whiteknights Park (E-FH),2021-12-20,,Lonchopteridae,Lonchoptera sp,m,,
