Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
502,1,The Wilderness (E),2020-06-18,,Lauxaniidae,Peplomyza sp,,,
502,2,The Wilderness (W),2020-06-18,,Tachinidae,Eumea linearicornis,m,"Belshaw, 1993 +v5c updates",
502,3,Whiteknights Park (E),2020-06-18,Hymenoptera,Ichneumonidae,,m,,
502,4,Whiteknights Park (E),2020-06-18,Hymenoptera,Ichneumonidae,,m,,
502,5,Whiteknights Park (E),2020-06-18,,Empididae,Empis sp,m,,
502,6,Whiteknights Park (E),2020-06-18,,Muscidae,Helina sp,f,,
502,7,Whiteknights Park (E),2020-06-18,,Muscidae,Helina sp,m,,
502,8,Whiteknights Park (E),2020-06-18,,Muscidae,Helina sp,m,,
502,9,Whiteknights Park (E),2020-06-18,,Muscidae,Helina sp,f,,
502,10,Whiteknights Park (E),2020-06-18,,Muscidae,Helina sp,m,,
502,11,Whiteknights Park (E),2020-06-18,,Muscidae,Helina sp,m,,
502,12,Whiteknights Park (E),2020-06-18,,Muscidae,Helina sp,f,,
502,13,Whiteknights Park (E),2020-06-18,,Muscidae,Helina sp,f,,
502,14,Whiteknights Park (E),2020-06-18,,Anthomyiidae,,m,,
502,15,Whiteknights Park (E),2020-06-18,,Anthomyiidae,Delia platura,m,,
502,16,Whiteknights Park (E),2020-06-18,,Calliphoridae,Melanomya nana,f,,
502,17,Whiteknights Park (E),2020-06-18,,Anthomyiidae,,f,,
502,18,Whiteknights Park (E),2020-06-18,,Agromyzidae,,m,,
502,19,Whiteknights Park (E),2020-06-18,,Empididae,Empis sp,m,,
502,20,Whiteknights Park (E),2020-06-18,,Muscidae,Phaonia sp,f,,
502,21,Whiteknights Park (E),2020-06-18,,Muscidae,Helina sp,f,,
502,22,Whiteknights Park (E),2020-06-18,,Muscidae,Helina sp,m,,
502,23,Whiteknights Park (E),2020-06-18,,Muscidae,Helina sp,m,,
502,24,Whiteknights Park (E),2020-06-18,,Muscidae,Helina sp,m,,
502,25,Whiteknights Park (E),2020-06-18,,Muscidae,Helina sp,f,,
502,26,Whiteknights Park (E),2020-06-18,,Muscidae,Helina sp,f,,
502,27,Whiteknights Park (E),2020-06-18,,Anthomyiidae,,m,,
502,28,Whiteknights Park (W),2020-06-18,Hymenoptera,Ichneumonidae,,m,,
502,29,Whiteknights Park (W),2020-06-18,Hymenoptera,Ichneumonidae,,m,,
502,30,Whiteknights Park (W),2020-06-18,Hymenoptera,Ichneumonidae,,m,,
502,31,Whiteknights Park (W),2020-06-18,,Empididae,Empis sp,m,,
502,32,Whiteknights Park (E-FH),2020-06-19,,Syrphidae,Eupeodes sp,m,,32+33 in cop
502,33,Whiteknights Park (E-FH),2020-06-19,,Syrphidae,Eupeodes sp,f,,32+33 in cop
502,34,Whiteknights Park (E-FH),2020-06-19,,Rhagionidae,Chrysopilus cristatus,m,,
502,35,Whiteknights Park (E-FH),2020-06-19,,Rhagionidae,Chrysopilus cristatus,m,,
502,36,Whiteknights Park (E-FH),2020-06-19,,Rhagionidae,Chrysopilus cristatus,m,,
502,37,Whiteknights Park (E-FH),2020-06-19,,Rhagionidae,Chrysopilus cristatus,m,,
502,38,Whiteknights Park (E-FH),2020-06-19,,Rhagionidae,Chrysopilus cristatus,m,,
502,39,Whiteknights Park (E-FH),2020-06-19,,Tachinidae,Gymnosoma rotundatum,m,"Belshaw, 1993 +v5c updates with diagrams from Tsorschnig & Herting, 1993",
502,40,Whiteknights Park (E-FH),2020-06-19,,Dolichopodidae,Poecilobothrus nobilitatus,m,,
502,41,Whiteknights Park (E-FH),2020-06-19,,Dolichopodidae,Poecilobothrus nobilitatus,m,,
