Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
15,1,Field below Chazey Wood,2014-05-16,,Scathophagidae,Scathophaga sp,,,
15,2,Field below Chazey Wood,2014-05-16,,Heleomyzidae,,,,
15,3,Field below Chazey Wood,2014-05-16,,Syrphidae,Cheilosia sp,,,
15,4,Field below Chazey Wood,2014-05-16,,???,,,,
15,5,Field below Chazey Wood,2014-05-16,,Muscidae,,,,
15,6,Field below Chazey Wood,2014-05-16,,Calliphoridae,Pollenia sp,,,
15,7,Field below Chazey Wood,2014-05-16,,Calliphoridae,Pollenia sp,,,
15,8,Field below Chazey Wood,2014-05-16,,Tachinidae,Lydella stabulans,f,"Raper & Smith's update of Belshaw v5c, 2014",
15,9,Field below Chazey Wood,2014-05-16,,Syrphidae,,,,
15,10,Field below Chazey Wood,2014-05-16,,Tachinidae,Billaea irrorata,m,"Belshaw, 1993",
15,11,Field below Chazey Wood,2014-05-16,,Scathophagidae,Scathophaga sp,,,
15,12,Field below Chazey Wood,2014-05-16,,Tachinidae,Billaea irrorata,m,"Belshaw, 1993",
15,13,Field below Chazey Wood,2014-05-16,,Coleoptera,,,,
15,14,Field below Chazey Wood,2014-05-16,,Muscoidea,,,,
15,15,Field below Chazey Wood,2014-05-16,,Muscoidea,,,,
15,16,Field below Chazey Wood,2014-05-16,,Muscoidea,,,,
15,17,Field below Chazey Wood,2014-05-16,,Muscoidea,,,,
15,18,Field below Chazey Wood,2014-05-16,,Muscoidea,,,,
15,19,Field below Chazey Wood,2014-05-16,,Rhagionidae,Rhagio sp,,,
15,20,Field below Chazey Wood,2014-05-16,,Asilidae,Dioctria sp,,,
15,21,Field below Chazey Wood,2014-05-16,,Asilidae,Dioctria sp,,,
15,22,Field below Chazey Wood,2014-05-16,,Tachinidae,Siphona geniculata,,"Belshaw, 1993",
15,23,Field below Chazey Wood,2014-05-16,,Muscoidea,,,,
15,24,Field below Chazey Wood,2014-05-16,,Sarcophagidae,,,,
15,25,Field below Chazey Wood,2014-05-16,,Sarcophagidae,,,,
15,26,Field below Chazey Wood,2014-05-16,,Tephritidae,,m,,
15,27,Field below Chazey Wood,2014-05-16,,Tephritidae,,m,,
15,28,Field below Chazey Wood,2014-05-16,,Tephritidae,,m,,
15,29,Field below Chazey Wood,2014-05-16,,Tephritidae,,f,,
15,30,Field below Chazey Wood,2014-05-16,,???,,,,
15,31,Field below Chazey Wood,2014-05-16,,???,,,,
15,32,Field below Chazey Wood,2014-05-16,,Muscidae,,m,,
15,33,Field below Chazey Wood,2014-05-16,,Muscidae,,m,,
15,34,Field below Chazey Wood,2014-05-16,,Muscoidea,,,,
15,35,Field below Chazey Wood,2014-05-16,,Muscoidea,,,,
15,36,Field below Chazey Wood,2014-05-16,,Muscoidea,,,,
15,37,Chazey Wood,2014-05-16,,Calliphoridae,Calliphora vicina,f,,
15,38,Chazey Wood,2014-05-16,,Syrphidae,Cheilosia sp,f,,
15,39,Chazey Wood,2014-05-16,,Syrphidae,Cheilosia sp,f,,
15,40,Chazey Wood,2014-05-16,,Tachinidae,Thelaira solivaga,f,"Raper & Smith's update of Belshaw v5c, 2014",
15,41,Chazey Wood,2014-05-16,,Muscidae,,m,,
15,42,Chazey Wood,2014-05-16,,Muscidae,,f,,
15,43,Chazey Wood,2014-05-16,,Muscidae,,m,,
15,44,Chazey Wood,2014-05-16,,Muscidae,,m,,
15,45,Chazey Wood,2014-05-16,,???,,,,
15,46,Chazey Wood,2014-05-16,,???,,,,
15,47,Chazey Wood,2014-05-16,,Dolichopodidae,,m,,
15,48,Chazey Wood,2014-05-16,,Dolichopodidae,,m,,
15,49,Chazey Wood,2014-05-16,,Syrphidae,,m,,
15,50,Chazey Wood,2014-05-16,,Syrphidae,,m,,
15,51,Chazey Wood,2014-05-16,,Muscidae,,m,,
