Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
878,1,The Wilderness (W),2023-04-29,,Bombyliidae,Bombylius major,m,,
878,2,The Wilderness (W),2023-04-29,,Sarcophagidae,Sarcophaga sp,m,,
878,3,The Wilderness (W),2023-04-29,,Sarcophagidae,Sarcophaga sp,m,,
878,4,The Wilderness (W),2023-04-29,,Calliphoridae,Protocalliphora azurea,f,,
878,5,The Wilderness (W),2023-04-29,,Empididae,Rhamphomyia sp,f,,
878,6,The Wilderness (W),2023-04-29,,Tachinidae,Gymnocheta viridis,f,"Belshaw, 1993 +v5c updates",
878,7,The Wilderness (W),2023-04-29,,Tachinidae,Gymnocheta viridis,m,"Belshaw, 1993 +v5c updates",
878,8,The Wilderness (W),2023-04-29,,Tachinidae,Smidtia conspersa,m,"Belshaw, 1993 +v5c updates",
878,9,The Wilderness (W),2023-04-29,,Tachinidae,Ramonda spathulata,m,"Belshaw, 1993 +v5c updates",
878,10,The Wilderness (W),2023-04-29,,Tachinidae,Ramonda spathulata,f,"Belshaw, 1993 +v5c updates",
878,11,The Wilderness (W),2023-04-29,,Tachinidae,Ramonda spathulata,f,"Belshaw, 1993 +v5c updates",
878,12,The Wilderness (W),2023-04-29,,Anthomyiidae,,f,,
878,13,The Wilderness (W),2023-04-29,,Anthomyiidae,Leucophora sp,f,,
878,14,The Wilderness (W),2023-04-29,Hymenoptera,,,f,,
878,15,The Wilderness (W),2023-04-29,,Scathophagidae,Nanna sp,m,,
878,16,The Wilderness (W),2023-04-29,,Tephritidae,Euleia heraclei,f,,
878,17,The Wilderness (W),2023-04-29,,Anthomyiidae,,f,,
878,18,The Wilderness (W),2023-04-29,,Anthomyiidae,Anthomyia procellaris grp,m,,
878,19,The Wilderness (W),2023-04-29,,Anthomyiidae,,m,,
878,20,The Wilderness (W),2023-04-29,,Anthomyiidae,,m,,
878,21,The Wilderness (W),2023-04-29,,Anthomyiidae,,m,,
878,22,The Wilderness (W),2023-04-29,,Anthomyiidae,,m,,
878,23,The Wilderness (W),2023-04-29,,Anthomyiidae,,m,,
878,24,The Wilderness (W),2023-04-29,,Anthomyiidae,,m,,
878,25,The Wilderness (W),2023-04-29,,Muscidae,Hebecnema sp,m,,
878,26,The Wilderness (W),2023-04-29,,Simuliidae,Simulium sp,,,
878,27,The Wilderness (W),2023-04-29,,Chloropidae,,f,,
878,28,The Wilderness (E),2023-05-01,,Tephritidae,Tephritis sp,f,,
878,29,The Wilderness (E),2023-05-01,,Tephritidae,Tephritis sp,m,,
878,30,The Wilderness (E),2023-05-01,,Anthomyiidae,Pegomya sp,f,,
878,31,The Wilderness (E),2023-05-01,,Anthomyiidae,Pegomya sp,f,,
878,32,The Wilderness (E),2023-05-01,,Anthomyiidae,,f,,
878,33,The Wilderness (E),2023-05-01,,Anthomyiidae,Anthomyia sp,f,,
878,34,The Wilderness (E),2023-05-01,,Anthomyiidae,,m,,
878,35,The Wilderness (E),2023-05-01,,Anthomyiidae,,m,,
878,36,The Wilderness (E),2023-05-01,,Anthomyiidae,,m,,
878,37,The Wilderness (E),2023-05-01,,Anthomyiidae,,m,,
878,38,The Wilderness (E),2023-05-01,,Anthomyiidae,,f,,
878,39,The Wilderness (E),2023-05-01,,Anthomyiidae,,f,,
