Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
61,1,Whiteknights Park (W),2015-04-11,,Scathophagidae,Scathophaga lutaria,m,"Ball, 2014",
61,2,Whiteknights Park (W),2015-04-11,,Scathophagidae,Scathophaga lutaria,m,"Ball, 2014",
61,3,Whiteknights Park (W),2015-04-11,,Scathophagidae,Scathophaga stercoraria,f,"Ball, 2014",
61,4,Whiteknights Park (W),2015-04-11,,Scathophagidae,Scathophaga furcata,m,"Ball, 2014",
61,5,Whiteknights Park (W),2015-04-11,,Calliphoridae,Pollenia rudis,m,"Rognes, 1991",
61,6,Chazey Wood,2015-04-12,,Muscidae,Muscina prolapsa,f,"Fonseca, 1968",As Muscina pabulorum
61,7,Chazey Wood,2015-04-12,,Calliphoridae,Melinda viridicyanea,m,"Rognes, 1991",
61,8,Chazey Wood,2015-04-12,,Calliphoridae,Melinda viridicyanea,m,"Rognes, 1991",
61,9,Chazey Wood,2015-04-12,,Calliphoridae,Melinda viridicyanea,m,"Rognes, 1991",
61,10,Chazey Wood,2015-04-12,,Muscidae,Phaonia subventa,m,"Fonseca, 1968",As Phaonia variegata
61,11,Chazey Wood,2015-04-12,,Muscidae,Phaonia subventa,m,"Fonseca, 1968",As Phaonia variegata
61,12,Chazey Wood,2015-04-12,,Syrphidae,,m,,
61,13,Chazey Wood,2015-04-12,,Syrphidae,,f,,
61,14,Chazey Wood,2015-04-12,,Syrphidae,,m,,
61,15,Chazey Wood,2015-04-12,,Syrphidae,,f,,
61,16,Chazey Wood,2015-04-12,,Anthomyiidae,,m,,
61,17,Chazey Wood,2015-04-12,,Anthomyiidae,,m,,
61,18,Chazey Wood,2015-04-12,,Anthomyiidae,,m,,
61,19,Chazey Wood,2015-04-12,,Anthomyiidae,,m,,
61,20,Chazey Wood,2015-04-12,,Anthomyiidae,,m,,
61,21,Chazey Wood,2015-04-12,,Anthomyiidae,,m,,
61,22,Chazey Wood,2015-04-12,,Anthomyiidae,,m,,
61,23,Chazey Wood,2015-04-12,,Anthomyiidae,,m,,
61,24,Chazey Wood,2015-04-12,,Anthomyiidae,,m,,
61,25,Chazey Wood,2015-04-12,,Anthomyiidae,,f,,
61,26,Chazey Wood,2015-04-12,,Anthomyiidae,,f,,
61,27,Chazey Wood,2015-04-12,,Anthomyiidae,,f,,
61,28,Chazey Wood,2015-04-12,,Lonchopteridae,Lonchoptera lutea,m,"Smith, 1969",
61,29,Chazey Wood,2015-04-12,Hymenoptera,,,f,,
61,30,Field below Chazey Wood,2015-04-12,,Muscidae,Eudasyphora cyanella,m,"Fonseca, 1968",As Dasyphora cyanella
61,31,Field below Chazey Wood,2015-04-12,,Calliphoridae,Melinda viridicyanea,m,"Rognes, 1991",
61,32,Field below Chazey Wood,2015-04-12,,Calliphoridae,Melinda viridicyanea,m,"Rognes, 1991",
61,33,Field below Chazey Wood,2015-04-12,,Muscidae,Musca autumnalis,m,"Fonseca, 1968",
61,34,Field below Chazey Wood,2015-04-12,,Muscidae,Musca autumnalis,m,"Fonseca, 1968",
61,35,Field below Chazey Wood,2015-04-12,,Syrphidae,,f,,
61,36,Field below Chazey Wood,2015-04-12,,Syrphidae,,m,,
61,37,Field below Chazey Wood,2015-04-12,,Syrphidae,,m,,
61,38,Field below Chazey Wood,2015-04-12,,Anthomyiidae,,m,,
61,39,Field below Chazey Wood,2015-04-12,,Anthomyiidae,,m,,
61,40,Field below Chazey Wood,2015-04-12,,Anthomyiidae,,m,,
61,41,Field below Chazey Wood,2015-04-12,,Anthomyiidae,,m,,
61,42,Field below Chazey Wood,2015-04-12,,Anthomyiidae,,f,,
61,43,Field below Chazey Wood,2015-04-12,,Anthomyiidae,,m,,
61,44,Field below Chazey Wood,2015-04-12,,Anthomyiidae,,m,,
61,45,Field below Chazey Wood,2015-04-12,,Anthomyiidae,,f,,
61,46,Field below Chazey Wood,2015-04-12,,Anthomyiidae,Anthomyia procellaris grp,m,,
61,47,Field below Chazey Wood,2015-04-12,,Empididae,Rhamphomyia sp,f,,
61,48,Whiteknights Park (W),2015-04-18,,Tephritidae,Tephritis neesii,f,,
61,49,Whiteknights Park (W),2015-04-18,,Scathophagidae,Nanna fasciata,m,"Ball, 2014",
61,50,Whiteknights Park (W),2015-04-18,,Scathophagidae,Nanna fasciata,m,"Ball, 2014",
61,51,Whiteknights Park (W),2015-04-18,,Anthomyiidae,Anthomyia procellaris grp,m,,
61,52,Whiteknights Park (W),2015-04-18,,Anthomyiidae,Anthomyia procellaris grp,m,,
61,53,Whiteknights Park (W),2015-04-18,,Anthomyiidae,,m,,
61,54,Whiteknights Park (W),2015-04-18,,Fanniidae,,m,,
61,55,Whiteknights Park (W),2015-04-18,,Fanniidae,,m,,
61,56,Whiteknights Park (W),2015-04-18,,Anthomyiidae,,m,,
61,57,Whiteknights Park (W),2015-04-18,,Anthomyiidae,,m,,
61,58,Whiteknights Park (W),2015-04-18,,Anthomyiidae,,m,,
61,59,Whiteknights Park (W),2015-04-18,,Anthomyiidae,,m,,
61,60,Whiteknights Park (W),2015-04-18,,Fanniidae,,m,,
61,61,Whiteknights Park (W),2015-04-18,,Anthomyiidae,,f,,
61,62,Whiteknights Park (W),2015-04-18,,Anthomyiidae,,f,,
61,63,Whiteknights Park (W),2015-04-18,,Anthomyiidae,,m,,
