Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
639,1,The Wilderness (E),2020-11-29,,Heleomyzidae,,m,,
639,2,The Wilderness (E),2020-11-29,,Trichoceridae,,f,,
639,3,The Wilderness (E),2020-11-29,,Mycetophilidae,,f,,
639,4,Whiteknights Park (W),2020-11-29,,Scathophagidae,Scathophaga stercoraria,f,,
639,5,Whiteknights Park (W),2020-11-30,,Anthomyiidae,Hylemya sp,f,,
639,6,Whiteknights Park (W),2020-11-30,,Anthomyiidae,Hylemya sp,f,,
639,7,Whiteknights Park (W),2020-11-30,,Anthomyiidae,Delia platura,m,,
639,8,Whiteknights Park (W),2020-11-30,,Trichoceridae,,m,,
639,9,Whiteknights Park (E-FH),2020-12-01,,Calliphoridae,Calliphora vicina,f,,
639,10,Whiteknights Park (E-FH),2020-12-01,,Calliphoridae,Calliphora vicina,m,,
639,11,Whiteknights Park (E-FH),2020-12-01,,Calliphoridae,Calliphora vicina,f,,
639,12,Whiteknights Park (E-FH),2020-12-01,,Calliphoridae,Calliphora vicina,f,,
639,13,Whiteknights Park (E-FH),2020-12-01,,Muscidae,Helina impuncta,f,"Fonseca, 1968",
639,14,Whiteknights Park (E-FH),2020-12-01,,Muscidae,Helina impuncta,f,"Fonseca, 1968",Fore legs missing
639,15,Whiteknights Park (E-FH),2020-12-01,,Muscidae,Phaonia subventa,f,"Fonseca, 1968",As Phaonia variegata
639,16,Whiteknights Park (E-FH),2020-12-01,,Anthomyiidae,Mycophaga testacea,f,,
639,17,Whiteknights Park (E-FH),2020-12-01,,Anthomyiidae,,m,,
639,18,Whiteknights Park (E-FH),2020-12-01,,Anthomyiidae,,m,,
639,19,Whiteknights Park (E-FH),2020-12-01,,Anthomyiidae,Delia platura,m,,
639,20,Whiteknights Park (E-FH),2020-12-01,,Anthomyiidae,,f,,
639,21,Whiteknights Park (E-FH),2020-12-01,,Opomyzidae,Geomyza sp,f,,
639,22,Whiteknights Park (E-FH),2020-12-01,,Drosophilidae,,,,
639,23,Whiteknights Park (E),2020-12-02,,Mycetophilidae,,f,,
639,24,Whiteknights Park (E),2020-12-02,,Mycetophilidae,,f,,
639,25,Whiteknights Park (E),2020-12-02,,Lauxaniidae,Calliopum sp,m,,
639,26,Whiteknights Park (E),2020-12-02,,Anthomyiidae,,f,,
639,27,Whiteknights Park (E),2020-12-02,,Anthomyiidae,Hylemya sp,f,,
639,28,Whiteknights Park (E),2020-12-02,,Anthomyiidae,Anthomyia procellaris grp,m,,
639,29,Whiteknights Park (E),2020-12-02,,Agromyzidae,,m,,
639,30,Whiteknights Park (W),2020-12-04,,Anthomyiidae,Hylemya sp,f,,
639,31,Whiteknights Park (W),2020-12-04,,Anthomyiidae,,f,,
639,32,Whiteknights Park (W),2020-12-04,,Ephydridae,,,,
