Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
442,1,Kennet Mouth (E),2020-05-02,Hymenoptera,Ichneumonidae,,m,,
442,2,Kennet Mouth (E),2020-05-02,Hymenoptera,Ichneumonidae,,m,,
442,3,Kennet Mouth (E),2020-05-02,,Calliphoridae,Calliphora vicina,m,,Ptilinum extruded
442,4,Kennet Mouth (E),2020-05-02,,Tachinidae,,f,,
442,5,Kennet Mouth (E),2020-05-02,,Sarcophagidae,Sarcophaga sp,f,,
442,6,Kennet Mouth (E),2020-05-02,,Sarcophagidae,Sarcophaga sp,m,,
442,7,Kennet Mouth (E),2020-05-02,,Sarcophagidae,Sarcophaga sp,m,,
442,8,Kennet Mouth (E),2020-05-02,,Calliphoridae,Melinda sp,m,,
442,9,Kennet Mouth (E),2020-05-02,,Empididae,Hilara sp,m,,
442,10,Kennet Mouth (E),2020-05-02,,Calliphoridae,Lucilia sp,m,,
442,11,Kennet Mouth (E),2020-05-02,,Muscidae,,f,,
442,12,Kennet Mouth (E),2020-05-02,,Anthomyiidae,Hylemya sp,f,,
442,13,Kennet Mouth (E),2020-05-02,,Anthomyiidae,Hylemya sp,f,,
442,14,Kennet Mouth (E),2020-05-02,,Anthomyiidae,,m,,
442,15,Kennet Mouth (E),2020-05-02,,Anthomyiidae,Anthomyia procellaris,m,,
442,16,Kennet Mouth (E),2020-05-02,,Anthomyiidae,,f,,
442,17,Kennet Mouth (E),2020-05-02,,Anthomyiidae,,f,,
442,18,Kennet Mouth (E),2020-05-02,,Anthomyiidae,,m,,
442,19,Kennet Mouth (E),2020-05-02,,Anthomyiidae,,m,,
442,20,Kennet Mouth (E),2020-05-02,,Anthomyiidae,,m,,
442,21,Kennet Mouth (E),2020-05-02,,Sarcophagide,,m,,
442,22,Thames Valley Park,2020-05-02,Hymenoptera,Ichneumonidae,,m,,
442,23,Thames Valley Park,2020-05-02,Hymenoptera,Ichneumonidae,,m,,
442,24,Thames Valley Park,2020-05-02,Hymenoptera,Ichneumonidae,,m,,
442,25,Thames Valley Park,2020-05-02,Hymenoptera,Ichneumonidae,,m,,
442,26,Thames Valley Park,2020-05-02,Hymenoptera,Ichneumonidae,,m,,
442,27,Thames Valley Park,2020-05-02,Hymenoptera,Ichneumonidae,,f,,
442,28,Thames Valley Park,2020-05-02,Hymenoptera,Ichneumonidae,,m,,
442,29,Thames Valley Park,2020-05-02,Hymenoptera,Ichneumonidae,,m,,
442,30,Thames Valley Park,2020-05-02,Hymenoptera,Ichneumonidae,,m,,
442,31,Thames Valley Park,2020-05-02,Hymenoptera,Ichneumonidae,,m,,
442,32,Thames Valley Park,2020-05-02,Hymenoptera,Ichneumonidae,,m,,
442,33,Thames Valley Park,2020-05-02,Hymenoptera,Ichneumonidae,,f,,
