Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
837,1,Whiteknights Park (E),2021-11-10,Hymenoptera,Ichneumonidae,Ophion sp,f,,
837,2,Whiteknights Park (E),2021-11-10,,Anthomyiidae,Hylemya sp,f,,
837,3,Whiteknights Park (E),2021-11-10,,Anthomyiidae,Hylemya sp,f,,
837,4,Whiteknights Park (E),2021-11-10,,Mycetophilidae,,m,,
837,5,Whiteknights Park (E),2021-11-10,,Lonchopteridae,Lonchoptera sp,f,,
837,6,Whiteknights Park (E),2021-11-10,,Lonchopteridae,Lonchoptera sp,m,,
837,7,Whiteknights Park (W),2021-11-11,,Tachinidae,Pales pavida,f,"Belshaw, 1993 +v5c updates",
837,8,Whiteknights Park (W),2021-11-11,,Tachinidae,Pales pavida,f,"Belshaw, 1993 +v5c updates",
837,9,Whiteknights Park (W),2021-11-11,,Tachinidae,Pales pavida,f,"Belshaw, 1993 +v5c updates",
837,10,Whiteknights Park (W),2021-11-11,,Tachinidae,Pales pavida,f,"Belshaw, 1993 +v5c updates",
837,11,Whiteknights Park (W),2021-11-11,,Tachinidae,Pales pavida,f,"Belshaw, 1993 +v5c updates",
837,12,Whiteknights Park (W),2021-11-11,,Tachinidae,Linnaemya picta,f,"Belshaw, 1993 +v5c updates",
837,13,Whiteknights Park (W),2021-11-11,Hymenoptera,Ichneumonidae,,f,,
837,14,Whiteknights Park (W),2021-11-11,,Calliphoridae,Lucilia sp,f,,
837,15,Whiteknights Park (W),2021-11-11,,Calliphoridae,Calliphora vicina,f,,
837,16,Whiteknights Park (W),2021-11-11,,Scathophagidae,Scathophaga stercoraria,m,,
837,17,Whiteknights Park (W),2021-11-11,,Anthomyiidae,Hylemya sp,f,,
837,18,Whiteknights Park (W),2021-11-11,,Muscidae,Neomyia sp,m,,
837,19,Whiteknights Park (W),2021-11-11,,Muscidae,Helina evecta,m,,
837,20,Whiteknights Park (W),2021-11-11,,Muscidae,Muscina levida,m,,
837,21,Whiteknights Park (W),2021-11-11,,Muscidae,Muscina levida,m,,
837,22,Whiteknights Park (W),2021-11-11,,Muscidae,Muscina levida,m,,
837,23,Whiteknights Park (W),2021-11-11,,Muscidae,Muscina levida,m,,
837,24,Whiteknights Park (W),2021-11-11,,Muscidae,Muscina levida,m,,
837,25,Whiteknights Park (W),2021-11-11,,Muscidae,Coenosia tigrina,f,,
837,26,Whiteknights Park (W),2021-11-11,,Lonchopteridae,Lonchoptera sp,m,,
837,27,Whiteknights Park (E),2021-11-12,,Tachinidae,Pales pavida,f,,
837,28,Whiteknights Park (E),2021-11-12,,Calliphoridae,Calliphora vicina,f,,
837,29,Whiteknights Park (E),2021-11-12,,Tachinidae,Macquartia grisea,f,,
837,30,Whiteknights Park (E),2021-11-12,,Anthomyiidae,Hylemya sp,f,,
837,31,Whiteknights Park (E),2021-11-12,,Heleomyzidae,,m,,
837,32,Whiteknights Park (E),2021-11-12,,Anthomyiidae,,f,,
