Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
957,1,Kennet Mouth (E),2023-09-10,Hymenoptera,Ichneumonidae,Ichneumon sarcitorius,m,,
957,2,Kennet Mouth (E),2023-09-10,Hymenoptera,Ichneumonidae,,m,,
957,3,Kennet Mouth (E),2023-09-10,Hymenoptera,Ichneumonidae,,m,,
957,4,Kennet Mouth (E),2023-09-10,Hymenoptera,Ichneumonidae,,m,,
957,5,Kennet Mouth (E),2023-09-10,Hymenoptera,Ichneumonidae,,m,,
957,6,Kennet Mouth (E),2023-09-10,Hymenoptera,Ichneumonidae,,f,,
957,7,Kennet Mouth (E),2023-09-10,Hymenoptera,Ichneumonidae,,f,,
957,8,Kennet Mouth (E),2023-09-10,Hymenoptera,Braconidae,,f,,
957,9,Kennet Mouth (E),2023-09-10,,Calliphoridae,Calliphora vomitoria,m,,
957,10,Kennet Mouth (E),2023-09-10,,Tachinidae,Voria ruralis,m,"Belshaw, 1993 +v5d updates",
957,11,Kennet Mouth (E),2023-09-10,,Tachinidae,Voria ruralis,m,"Belshaw, 1993 +v5d updates",
957,12,Kennet Mouth (E),2023-09-10,,Tachinidae,Exorista rustica,m,"Belshaw, 1993 +v5d updates",
957,13,Kennet Mouth (E),2023-09-10,,Tachinidae,Epicampocera succincta,f,"Belshaw, 1993 +v5d updates",
957,14,Kennet Mouth (E),2023-09-10,,Calliphoridae,Lucilia sp,f,,
957,15,Kennet Mouth (E),2023-09-10,,Calliphoridae,Lucilia sp,f,,
957,16,Kennet Mouth (E),2023-09-10,,Calliphoridae,Lucilia sp,f,,
957,17,Kennet Mouth (E),2023-09-10,,Calliphoridae,Lucilia caesar,m,,
957,18,Kennet Mouth (E),2023-09-10,,Muscidae,Coenosia tigrina,f,,
957,19,Kennet Mouth (E),2023-09-10,,Muscidae,Coenosia tigrina,f,,
957,20,Kennet Mouth (E),2023-09-10,,Anthomyiidae,,f,,
957,21,Kings Meadow Tescos,2023-09-10,,Sarcophagidae,Sarcophaga sp,m,,
957,22,Kings Meadow Tescos,2023-09-10,,Sarcophagidae,Sarcophaga sp,f,,
957,23,Kings Meadow Tescos,2023-09-10,,Sarcophagidae,Sarcophaga sp,f,,
957,24,Kings Meadow Tescos,2023-09-10,,Calliphoridae,Lucilia sp,f,,
957,25,Kings Meadow Tescos,2023-09-10,,Calliphoridae,Lucilia sp,f,,
957,26,Kings Meadow Tescos,2023-09-10,,Anthomyiidae,Anthomyia procellaris grp,m,,
957,27,Kings Meadow Tescos,2023-09-10,,Anthomyiidae,,m,,
957,28,Kings Meadow Tescos,2023-09-10,,Tachinidae,Voria ruralis,f,"Belshaw, 1993 +v5d updates",
957,29,Kings Meadow Tescos,2023-09-10,,Tachinidae,Voria ruralis,f,"Belshaw, 1993 +v5d updates",
957,30,Kings Meadow Tescos,2023-09-10,,Muscidae,Muscina levida,m,,
