Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
820,1,Quarry near Chazey Wood,2021-10-16,Hymenoptera,Ichneumonidae,,f,,
820,2,Quarry near Chazey Wood,2021-10-16,,Calliphoridae,Calliphora vomitoria,m,,
820,3,Quarry near Chazey Wood,2021-10-16,,Calliphoridae,Lucilia sp,f,,
820,4,Quarry near Chazey Wood,2021-10-16,,Muscidae,Phaonia subventa,f,,
820,5,Quarry near Chazey Wood,2021-10-16,,Tachinidae,,f,,
820,6,Quarry near Chazey Wood,2021-10-16,,Tachinidae,,f,,
820,7,Quarry near Chazey Wood,2021-10-16,,Tachinidae,,f,,
820,8,Quarry near Chazey Wood,2021-10-16,,Muscidae,Hydrotaea sp,m,,
820,9,Quarry near Chazey Wood,2021-10-16,,Muscidae,Hydrotaea sp,m,,
820,10,Quarry near Chazey Wood,2021-10-16,,Muscidae,Hydrotaea sp,f,,
820,11,Quarry near Chazey Wood,2021-10-16,,Muscidae,Hebecnema vespertina,m,,
820,12,Quarry near Chazey Wood,2021-10-16,,Anthomyiidae,Hylemya sp,m,,
820,13,Quarry near Chazey Wood,2021-10-16,,Muscidae,,f,,
820,14,Quarry near Chazey Wood,2021-10-16,,Heleomyzidae,,m,,
820,15,Chazey Wood,2021-10-16,,Sarcophgidae,Sarchophaga sp,m,,
820,16,Chazey Wood,2021-10-16,,Calliphoridae,Calliphora vomitoria,m,,
820,17,Chazey Wood,2021-10-16,,Muscidae,Phaonia valida,f,,
820,18,Chazey Wood,2021-10-16,,Muscidae,Phaonia valida,f,,
820,19,Chazey Wood,2021-10-16,,Muscidae,Polietes lardarius,f,,
820,20,Chazey Wood,2021-10-16,,Tachinidae,Linnaemya picta,f,,
820,21,Chazey Wood,2021-10-16,,Tachinidae,Linnaemya picta,f,,
820,22,Chazey Wood,2021-10-16,,Tachinidae,Voria ruralis,m,,
820,23,Chazey Wood,2021-10-16,,Tachinidae,Voria ruralis,f,,
820,24,Chazey Wood,2021-10-16,,Tachinidae,Voria ruralis,f,,
820,25,Chazey Wood,2021-10-16,,Tachinidae,Voria ruralis,m,,
820,26,Chazey Wood,2021-10-16,,Tachinidae,Voria ruralis,f,,
820,27,Chazey Wood,2021-10-16,,Tachinidae,Voria ruralis,f,,
820,28,Chazey Wood,2021-10-16,,Tachinidae,Pales pavida,f,,
820,29,Chazey Wood,2021-10-16,,Calliphoridae,Lucilia sp,f,,
820,30,Chazey Wood,2021-10-16,,Scathophagidae,Scathophaga sp,f,,
820,31,Chazey Wood,2021-10-16,,Scathophagidae,Scathophaga sp,m,,
820,32,Chazey Wood,2021-10-16,Hymenoptera,Ichneumonidae,,m,,
