Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
261,1,Kings Meadow Tescos,2018-04-21,,Tipulidae,,f,,
261,2,Kings Meadow Tescos,2018-04-21,Hymenoptera,,,,,
261,3,Kings Meadow Tescos,2018-04-21,Hymenoptera,,,,,
261,4,Kings Meadow Tescos,2018-04-21,,Anthomyiidae,,m,,
261,5,Kings Meadow Tescos,2018-04-21,,Anthomyiidae,,m,,
261,6,Kings Meadow Tescos,2018-04-21,,Muscidae,Helina quadrum,f,"Fonseca, 1968",
261,7,Kings Meadow Tescos,2018-04-21,,Tachinidae,Ramonda spathulata,m,"Belshaw, 1993 +v5c updates",
261,8,Kings Meadow Tescos,2018-04-21,,Tachinidae,Gymnocheta viridis,f,"Belshaw, 1993 +v5c updates",
261,9,Kings Meadow Tescos,2018-04-21,,Anthomyiidae,,f,,Antennae missing
261,10,Kings Meadow Tescos,2018-04-21,,Anthomyiidae,,f,,
261,11,Kings Meadow Tescos,2018-04-21,,Bibionidae,Bibio johannis,m,"Freeman & Lane, 1985",
261,12,Kings Meadow Tescos,2018-04-21,,Bibionidae,Bibio johannis,m,"Freeman & Lane, 1985",
261,13,Kings Meadow Tescos,2018-04-21,,Sphaeroceridae,Rachispoda cf lutosa,m,"Pitkin, 1988",As Leptocera cf lutosa
261,14,Kings Meadow Tescos,2018-04-21,,Anthomyiidae,,m,,
261,15,Kings Meadow Tescos,2018-04-21,,Nematocera,,,,
261,16,Kings Meadow Tescos,2018-04-21,,Nematocera,,,,
261,17,Kings Meadow Tescos,2018-04-21,,Nematocera,,,,
261,18,Kings Meadow Tescos,2018-04-21,,Nematocera,,,,
261,19,Malvern Court,2018-04-22,,Bibionidae,Dilophus febrilis,m,"Freeman & Lane, 1985",19+20 in cop
261,20,Malvern Court,2018-04-22,,Bibionidae,Dilophus febrilis,f,"Freeman & Lane, 1985",19+20 in cop
261,21,Malvern Court,2018-04-24,,Empididae,,f,,
261,22,The Wilderness (W),2018-04-28,,Tachinidae,Macquartia grisea,m,"Belshaw, 1993 +v5c updates",
261,23,The Wilderness (W),2018-04-28,,Tachinidae,Macquartia grisea,f,"Belshaw, 1993 +v5c updates",
261,24,The Wilderness (W),2018-04-28,,Tachinidae,Macquartia grisea,f,"Belshaw, 1993 +v5c updates",
261,25,The Wilderness (W),2018-04-28,,Tachinidae,Macquartia grisea,f,"Belshaw, 1993 +v5c updates",
261,26,The Wilderness (W),2018-04-28,,Tachinidae,Macquartia grisea,f,"Belshaw, 1993 +v5c updates",
261,27,The Wilderness (W),2018-04-28,,Scathophagidae,Scathophaga stercoraria,f,"Ball, 2014",
261,28,The Wilderness (W),2018-04-28,,Scathophagidae,Nanna fasciata,f,"Ball, 2014",
261,29,The Wilderness (W),2018-04-28,,Scathophagidae,Nanna fasciata,m,"Ball, 2014",
261,30,The Wilderness (W),2018-04-28,,Scathophagidae,Scathophaga furcata,f,"Ball, 2014",
261,31,The Wilderness (W),2018-04-28,,Syrphidae,Melanostoma mellinum,m,"Stubbs & Falk, 2002",
261,32,The Wilderness (W),2018-04-28,,Anthomyiidae,Hylemya cf vagans,f,"Ackland draft keys, 2012 & 2015",Could also be Hylemya nigrimana
261,33,The Wilderness (W),2018-04-28,,Muscidae,Hebecnema vespertina,m,"Fonseca, 1968; Pont, 1984",As Hebecnema affinis; Halteres yellow
261,34,The Wilderness (W),2018-04-28,,Muscidae,Hebecnema vespertina,m,"Fonseca, 1968; Pont, 1984",As Hebecnema affinis; Halteres yellow
261,35,The Wilderness (W),2018-04-28,,Muscidae,Hebecnema vespertina,m,"Fonseca, 1968; Pont, 1984",As Hebecnema affinis; Halteres yellow
261,36,The Wilderness (W),2018-04-28,,Mycetophilidae,,m,,
261,37,The Wilderness (W),2018-04-28,,Dolichopodidae,Rhaphium sp,m,,
261,38,The Wilderness (W),2018-04-28,,Agromyzidae,,m,,
261,39,The Wilderness (W),2018-04-28,,Agromyzidae,,f,,
261,40,The Wilderness (W),2018-04-28,,Anthomyiidae,,f,,
261,41,The Wilderness (W),2018-04-28,,Anthomyiidae,,f,,
261,42,The Wilderness (W),2018-04-28,,Anthomyiidae,,f,,
261,43,The Wilderness (W),2018-04-28,,Anthomyiidae,,f,,
261,44,The Wilderness (W),2018-04-28,,Muscidae,Hebecnema vespertina,m,"Fonseca, 1968; Pont, 1984",As Hebecnema affinis; Halteres yellow
261,45,The Wilderness (W),2018-04-28,,Muscidae,Hebecnema vespertina,m,"Fonseca, 1968; Pont, 1984",As Hebecnema affinis; Halteres yellow
261,46,The Wilderness (W),2018-04-28,,Fanniidae,Fannia sociella,m,"Rozkosny et al, 1997",
261,47,The Wilderness (W),2018-04-28,,Anthomyiidae,,m,,
261,48,The Wilderness (W),2018-04-28,,Anthomyiidae,,m,,
