Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
346,1,The Wilderness (W),2019-05-12,,Scathophagidae,Scathophaga stercoraria,m,"Ball, 2014",
346,2,The Wilderness (W),2019-05-12,,Scathophagidae,Scathophaga stercoraria,m,"Ball, 2014",
346,3,The Wilderness (W),2019-05-12,,Scathophagidae,Scathophaga stercoraria,m,"Ball, 2014",
346,4,The Wilderness (W),2019-05-12,,Scathophagidae,Scathophaga stercoraria,f,"Ball, 2014",
346,5,The Wilderness (W),2019-05-12,,Scathophagidae,Scathophaga stercoraria,f,"Ball, 2014",
346,6,The Wilderness (W),2019-05-12,,Muscidae,,m,,
346,7,The Wilderness (W),2019-05-12,,Muscidae,,m,,
346,8,The Wilderness (W),2019-05-12,,Muscidae,,m,,
346,9,The Wilderness (W),2019-05-12,,Muscidae,,m,,
346,10,The Wilderness (W),2019-05-12,,Muscidae,,m,,
346,11,The Wilderness (W),2019-05-12,,Muscidae,,m,,
346,12,The Wilderness (W),2019-05-12,,Anthomyiidae,,f,,
346,13,The Wilderness (W),2019-05-12,,Anthomyiidae,,f,,
346,14,The Wilderness (W),2019-05-12,,Muscidae,Musca autumnalis,m,,
346,15,The Wilderness (W),2019-05-12,,Calliphoridae,Lucilia sp,f,,
346,16,The Wilderness (W),2019-05-12,,Anthomyiidae,Leucophora sp,f,,
346,17,The Wilderness (W),2019-05-12,Hymenoptera,Ichneumonidae,,,,
346,18,The Wilderness (W),2019-05-12,,Muscidae,Hebecnema vespertina,m,,
346,19,The Wilderness (W),2019-05-12,,Anthomyiidae,,f,,
346,20,The Wilderness (W),2019-05-12,,Anthomyiidae,,f,,
346,21,The Wilderness (W),2019-05-12,,Anthomyiidae,Anthomyia procellaris,m,,
346,22,The Wilderness (W),2019-05-12,,Anthomyiidae,Anthomyia procellaris,m,,
346,23,The Wilderness (W),2019-05-12,,Anthomyiidae,Anthomyia procellaris,m,,
346,24,The Wilderness (W),2019-05-12,,Anthomyiidae,Anthomyia procellaris,m,,
346,25,The Wilderness (W),2019-05-12,,Anthomyiidae,Anthomyia procellaris,m,,
346,26,The Wilderness (W),2019-05-12,,Anthomyiidae,Anthomyia procellaris,m,,
346,27,The Wilderness (W),2019-05-12,,Fanniidae,Fannia armata,m,"Rozkosny et al, 1997",
346,28,The Wilderness (W),2019-05-12,,Fanniidae,Fannia sp,m,,
346,29,The Wilderness (W),2019-05-12,,Fanniidae,Fannia sp,m,,
346,30,The Wilderness (W),2019-05-12,,Fanniidae,Fannia sp,m,,
346,31,The Wilderness (W),2019-05-12,,Fanniidae,Fannia sp,m,,
346,32,The Wilderness (W),2019-05-12,,Fanniidae,Fannia sp,m,,
346,33,The Wilderness (W),2019-05-12,,Fanniidae,Fannia sp,m,,
346,34,The Wilderness (W),2019-05-12,,Fanniidae,Fannia sp,m,,
346,35,The Wilderness (W),2019-05-12,,Fanniidae,Fannia sp,m,,
346,36,The Wilderness (W),2019-05-12,,Fanniidae,Fannia sp,m,,
346,37,The Wilderness (W),2019-05-12,,Fanniidae,Fannia sp,m,,
346,38,The Wilderness (E),2019-05-12,Hymenoptera,Ichneumonidae,,,,
346,39,The Wilderness (E),2019-05-12,,Anthomyiidae,Hylemya sp,m,,
346,40,The Wilderness (E),2019-05-12,,Calliphoridae,Lucilia sp,m,,
346,41,The Wilderness (E),2019-05-12,,Anthomyiidae,Hylemya sp,m,,
346,42,The Wilderness (E),2019-05-12,,Fanniidae,Fannia lustrator,m,"Rozkosny et al, 1997",
346,43,The Wilderness (E),2019-05-12,,Muscidae,Phaonia sp,f,,
346,44,The Wilderness (E),2019-05-12,,Muscidae,,f,,
346,45,The Wilderness (E),2019-05-12,,Anthomyiidae,Leucophora sp,f,,
346,46,The Wilderness (E),2019-05-12,,Anthomyiidae,Leucophora sp,f,,
346,47,The Wilderness (E),2019-05-12,,Muscidae,Phaonia palpata,f,,
346,48,The Wilderness (E),2019-05-12,,Anthomyiidae,Anthomyia procellaris,f,,
346,49,The Wilderness (E),2019-05-12,,Anthomyiidae,Pegomya sp,m,,
346,50,The Wilderness (E),2019-05-12,,Anthomyiidae,Pegomya sp,m,,
346,51,The Wilderness (E),2019-05-12,,Anthomyiidae,Pegomya sp,m,,
346,52,The Wilderness (E),2019-05-12,,Anthomyiidae,Hylemya sp,m,,
346,53,The Wilderness (E),2019-05-12,,Scathophagidae,Scathophaga furcata,m,"Ball, 2014",
346,54,The Wilderness (E),2019-05-12,,Scathophagidae,Scathophaga furcata,m,"Ball, 2014",
