Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
949,1,Whiteknights Park (W),2023-08-25,Hymenoptera,Ichneumonidae,,f,,
949,2,Whiteknights Park (W),2023-08-25,Hymenoptera,Ichneumonidae,,m,,
949,3,Whiteknights Park (W),2023-08-25,Mecoptera,Panorpidae,Panorpa sp,m,,
949,4,Whiteknights Park (W),2023-08-25,Mecoptera,Panorpidae,Panorpa sp,m,,
949,5,Whiteknights Park (W),2023-08-25,,Conopidae,Conops sp,f,,
949,6,Whiteknights Park (W),2023-08-25,,Sarcophagidae,Sarcophaga sp,m,,
949,7,Whiteknights Park (W),2023-08-25,,Sarcophagidae,Sarcophaga sp,m,,
949,8,Whiteknights Park (W),2023-08-25,,Sarcophagidae,Sarcophaga sp,f,,
949,9,Whiteknights Park (W),2023-08-25,,Calliphoridae,Lucilia sp,m,,
949,10,Whiteknights Park (W),2023-08-25,,Calliphoridae,Lucilia sp,m,,
949,11,Whiteknights Park (W),2023-08-25,,Scathophagidae,Scathophaga stercoraria,m,,
949,12,Whiteknights Park (W),2023-08-25,,Calliphoridae,Pollenia sp,m,,
949,13,Whiteknights Park (W),2023-08-25,,Calliphoridae,Pollenia sp,m,,
949,14,Whiteknights Park (W),2023-08-25,,Tachinidae,Exorista rustica,m,"Belshaw, 1993 +v5d updates",
949,15,Whiteknights Park (W),2023-08-25,,Tachinidae,Voria ruralis,f,"Belshaw, 1993 +v5d updates",
949,16,Whiteknights Park (W),2023-08-25,,Tachinidae,Voria ruralis,f,"Belshaw, 1993 +v5d updates",
949,17,Whiteknights Park (W),2023-08-25,,Tachinidae,Voria ruralis,m,"Belshaw, 1993 +v5d updates",
949,18,Whiteknights Park (W),2023-08-25,,Tachinidae,Voria ruralis,f,"Belshaw, 1993 +v5d updates",
949,19,Whiteknights Park (W),2023-08-25,,Tachinidae,Voria ruralis,f,"Belshaw, 1993 +v5d updates",
949,20,Whiteknights Park (W),2023-08-25,,Muscidae,Muscina levida,f,,
949,21,Whiteknights Park (W),2023-08-25,,Muscidae,Phaonia tuguriorum,m,,
949,22,Whiteknights Park (W),2023-08-25,,Anthomyiidae,,f,,
949,23,Whiteknights Park (W),2023-08-25,,Sarcophagidae,Sarcophaga sp,m,,
949,24,Whiteknights Park (W),2023-08-25,,Muscidae,Hebecnema vespertina,m,,
949,25,Whiteknights Park (W),2023-08-25,,Anthomyiidae,,f,,
949,26,Whiteknights Park (W),2023-08-25,,Anthomyiidae,,m,,
949,27,Whiteknights Park (W),2023-08-25,,Anthomyiidae,,m,,
949,28,Whiteknights Park (W),2023-08-25,,Anthomyiidae,,m,,
949,29,Whiteknights Park (W),2023-08-25,,Anthomyiidae,,m,,
949,30,Whiteknights Park (W),2023-08-25,,Anthomyiidae,,m,,
949,31,Whiteknights Park (W),2023-08-25,,Fanniidae,Fannia sp,f,,
