Box,Number,Location,Date,Order,Family,Species,Sex,Key,Notes
422,1,The Wilderness (E),2020-04-07,,Bombyliidae,Bombylius major,f,"Stubbs & Drake, 2001",
422,2,The Wilderness (E),2020-04-07,,Anthomyiidae,,m,,
422,3,The Wilderness (E),2020-04-07,,Anthomyiidae,,f,,
422,4,The Wilderness (E),2020-04-07,,Anthomyiidae,,f,,
422,5,The Wilderness (E),2020-04-07,,Anthomyiidae,,m,,
422,6,The Wilderness (E),2020-04-07,,Anthomyiidae,,m,,
422,7,The Wilderness (E),2020-04-07,,Anthomyiidae,,m,,
422,8,The Wilderness (E),2020-04-07,,Bibionidae,Bibio johannis,m,"Freeman & Lane, 1985",
422,9,The Wilderness (E),2020-04-07,,Bibionidae,Bibio johannis,m,"Freeman & Lane, 1985",
422,10,The Wilderness (E),2020-04-07,,Bibionidae,Bibio johannis,m,"Freeman & Lane, 1985",
422,11,The Wilderness (E),2020-04-07,,Bibionidae,Bibio johannis,m,"Freeman & Lane, 1985",
422,12,The Wilderness (E),2020-04-07,,Bibionidae,Bibio johannis,m,"Freeman & Lane, 1985",
422,13,The Wilderness (E),2020-04-07,,Bibionidae,Bibio johannis,m,"Freeman & Lane, 1985",
422,14,The Wilderness (E),2020-04-07,,Anthomyiidae,Phorbia sepia,f,,Large ovipositor
422,15,The Wilderness (E),2020-04-07,,Agromyzidae,,f,,
422,16,The Wilderness (E),2020-04-07,,Scathophagidae,Nanna fasciata,f,"Ball, 2014",
422,17,The Wilderness (E),2020-04-07,,Sphaeroceridae,,f,,
422,18,The Wilderness (E),2020-04-07,,Ephydridae,,f,,
422,19,The Wilderness (E),2020-04-07,,???,,m,,
422,20,The Wilderness (E),2020-04-07,,Mycetophilidae,,f,,
422,21,The Wilderness (E),2020-04-07,Hymenoptera,Cynipidae,,f,,
422,22,Malvern Court,2020-04-07,,Heleomyzidae,Tephrochlamys rufiventris,f,"Gorodkov, 1989",Antennae missing
422,23,Whiteknights Park (E-FH),2020-04-09,,Bibionidae,Bibio johannis,m,"Freeman & Lane, 1985",
422,24,Whiteknights Park (E-FH),2020-04-09,,Bibionidae,Bibio johannis,m,"Freeman & Lane, 1985",
422,25,Whiteknights Park (E-FH),2020-04-09,,Bibionidae,Bibio johannis,m,"Freeman & Lane, 1985",
422,26,Whiteknights Park (E-FH),2020-04-09,,Bibionidae,Bibio johannis,m,"Freeman & Lane, 1985",
422,27,Whiteknights Park (E-FH),2020-04-09,,Bibionidae,Bibio johannis,m,"Freeman & Lane, 1985",
422,28,Whiteknights Park (E-FH),2020-04-09,,Bibionidae,Bibio johannis,m,"Freeman & Lane, 1985",
422,29,Whiteknights Park (E-FH),2020-04-09,,Anthomyiidae,,f,,
422,30,Whiteknights Park (E-FH),2020-04-09,,Anthomyiidae,,f,,
422,31,Whiteknights Park (E-FH),2020-04-09,,Anthomyiidae,,f,,
422,32,Whiteknights Park (E-FH),2020-04-09,,Anthomyiidae,Pegomya sp,m,,
422,33,Whiteknights Park (E-FH),2020-04-09,,Anthomyiidae,,m,,
422,34,Whiteknights Park (E-FH),2020-04-09,,Lonchopteridae,Lonchoptera lutea,m,"Smith, 1969",
422,35,Whiteknights Park (E-FH),2020-04-09,,Drosophilidae,,,,
422,36,Whiteknights Park (E-FH),2020-04-09,,Ephydridae,,f,,
422,37,Whiteknights Park (E-FH),2020-04-09,,Ephydridae,,m,,
422,38,Whiteknights Park (E-FH),2020-04-09,,Ephydridae,,m,,
422,39,Whiteknights Park (E-FH),2020-04-09,,Chloropidae,Elachiptera sp,f,,
422,40,Whiteknights Park (E-FH),2020-04-09,,Chloropidae,,,,
422,41,Whiteknights Park (E-FH),2020-04-09,,Mycetophilidae,,f,,
422,42,Whiteknights Park (E-FH),2020-04-09,,Chironomidae,,m,,
422,43,Whiteknights Park (E-FH),2020-04-09,,Chironomidae,,m,,
422,44,Whiteknights Park (E-FH),2020-04-09,,Chironomidae,,m,,
422,45,Whiteknights Park (E),2020-04-09,,Anthomyiidae,,m,,
422,46,Whiteknights Park (E),2020-04-09,,Anthomyiidae,Phorbia sepia,f,,Large ovipositor
422,47,Whiteknights Park (E),2020-04-09,,Anthomyiidae,Pegomya sp,f,,
422,48,Whiteknights Park (E),2020-04-09,,Sciomyzidae,Pherbellia ventralis,f,"Rozkosny, 1984",
422,49,Whiteknights Park (E),2020-04-09,,Calliphoridae,Calliphora vicina,f,"Rognes, 1991",
422,50,Whiteknights Park (E),2020-04-09,,Calliphoridae,Pollenia vagabunda,f,"Rognes, 1991",
422,51,Whiteknights Park (E),2020-04-09,,Calliphoridae,Pollenia vagabunda,f,"Rognes, 1991",
422,52,Whiteknights Park (E),2020-04-09,Hymenoptera,Tenthredinidae,Dolerus sp,,,
422,53,Whiteknights Park (E),2020-04-09,Hymenoptera,Apidae,Andrena sp,,,
422,54,Whiteknights Park (E),2020-04-09,,Anthomyiidae,Leucophora sp,f,,
